,TEAM,GAME DATE,MIN,EFG%,FTA RATE,TOV%,OREB%,OPP_EFG%,OPP_FTA RATE,OPP_TOV%,OPP_OREB%,OPP,Home/Away,REST,OPP_REST,W/L
1268,MIA,1/8/17,48,0.411,0.25,0.154,0.208,0.471,0.29100000000000004,0.111,0.188,LAC,0,2,2,0
1269,MIA,1/10/17,48,0.456,0.189,0.107,0.122,0.517,0.256,0.108,0.111,GSW,0,2,2,0
1270,MIA,1/13/17,48,0.5660000000000001,0.217,0.084,0.108,0.556,0.388,0.139,0.361,MIL,0,3,3,0
1271,MIA,1/17/17,48,0.517,0.267,0.152,0.224,0.45,0.311,0.165,0.212,HOU,1,4,2,1
1272,MIA,1/19/17,48,0.541,0.397,0.14,0.17600000000000002,0.537,0.134,0.109,0.128,DAL,1,2,2,1
1273,MIA,1/21/17,48,0.617,0.28600000000000003,0.128,0.147,0.456,0.405,0.119,0.261,MIL,1,2,1,1
1274,MIA,1/23/17,48,0.517,0.314,0.147,0.234,0.511,0.227,0.135,0.171,GSW,1,2,1,1
1275,MIA,1/25/17,48,0.5479999999999999,0.301,0.129,0.171,0.519,0.325,0.146,0.105,BKN,0,2,2,1
1276,MIA,1/27/17,48,0.511,0.124,0.121,0.171,0.442,0.321,0.208,0.214,CHI,0,2,2,1
1277,MIA,1/28/17,48,0.613,0.28800000000000003,0.119,0.237,0.539,0.135,0.129,0.31,DET,1,1,5,1
1278,MIA,1/30/17,48,0.5429999999999999,0.28,0.112,0.116,0.448,0.253,0.16399999999999998,0.341,BKN,1,2,2,1
1279,MIA,2/1/17,48,0.5479999999999999,0.204,0.125,0.227,0.436,0.244,0.156,0.196,ATL,1,2,3,1
1280,MIA,2/4/17,48,0.659,0.28,0.204,0.27,0.452,0.369,0.141,0.133,PHI,1,3,2,1
1281,MIA,2/6/17,48,0.61,0.163,0.177,0.333,0.569,0.35,0.115,0.242,MIN,0,2,2,1
1282,MIA,2/8/17,48,0.541,0.209,0.16699999999999998,0.333,0.507,0.394,0.142,0.128,MIL,0,2,4,1
1283,MIA,2/10/17,48,0.484,0.228,0.13699999999999998,0.28300000000000003,0.481,0.34600000000000003,0.219,0.313,BKN,0,2,2,1
1284,MIA,2/11/17,48,0.5,0.329,0.188,0.289,0.506,0.442,0.098,0.224,PHI,0,1,2,0
1285,MIA,2/13/17,48,0.506,0.325,0.14400000000000002,0.14,0.5329999999999999,0.322,0.138,0.326,ORL,1,2,2,0
1286,MIA,2/15/17,48,0.601,0.28600000000000003,0.127,0.316,0.489,0.35600000000000004,0.085,0.306,HOU,0,2,4,1
1287,MIA,2/24/17,48,0.49,0.131,0.127,0.28800000000000003,0.418,0.456,0.103,0.17,ATL,0,9,9,1
1288,MIA,2/25/17,48,0.5710000000000001,0.397,0.174,0.268,0.424,0.306,0.152,0.289,IND,1,1,1,1
1289,MIA,2/27/17,48,0.5,0.157,0.156,0.295,0.493,0.303,0.14800000000000002,0.256,DAL,0,2,2,0
1290,MIA,3/1/17,48,0.617,0.233,0.125,0.211,0.471,0.259,0.183,0.227,PHI,1,2,2,1
1291,MIA,3/3/17,48,0.429,0.275,0.092,0.25,0.528,0.211,0.091,0.195,ORL,0,2,2,0
1292,MIA,3/4/17,48,0.625,0.136,0.123,0.375,0.555,0.247,0.18,0.195,CLE,1,1,1,1
1293,MIA,3/6/17,48,0.516,0.154,0.08199999999999999,0.163,0.506,0.3720000000000001,0.17600000000000002,0.268,CLE,0,2,2,1
1294,MIA,3/8/17,48,0.535,0.282,0.136,0.28300000000000003,0.506,0.263,0.126,0.154,CHA,1,2,2,1
1295,MIA,3/11/17,48,0.563,0.458,0.126,0.086,0.386,0.284,0.135,0.333,TOR,1,3,1,1
1296,MIA,3/12/17,48,0.463,0.17,0.128,0.35200000000000004,0.457,0.39,0.096,0.239,IND,0,1,2,0
1297,MIA,3/15/17,48,0.598,0.218,0.161,0.28600000000000003,0.528,0.318,0.14,0.195,NOP,1,3,1,1
1298,MIA,3/17/17,48,0.635,0.224,0.153,0.345,0.512,0.268,0.117,0.231,MIN,1,2,2,1
1299,MIA,3/19/17,48,0.517,0.227,0.097,0.302,0.584,0.289,0.13,0.333,POR,1,2,1,0
1300,MIA,3/21/17,48,0.495,0.24,0.14400000000000002,0.354,0.463,0.354,0.221,0.238,PHX,1,2,2,1
1301,MIA,3/23/17,48,0.4270000000000001,0.28,0.172,0.2,0.481,0.405,0.18,0.297,TOR,1,2,2,0
1302,MIA,3/26/17,48,0.489,0.264,0.158,0.3720000000000001,0.584,0.325,0.192,0.25,BOS,0,3,2,0
1303,MIA,3/28/17,48,0.487,0.354,0.139,0.239,0.471,0.247,0.142,0.327,DET,0,2,1,1
1304,MIA,3/29/17,48,0.5479999999999999,0.202,0.116,0.18600000000000005,0.399,0.236,0.165,0.34700000000000003,NYK,0,1,2,1
1305,MIA,3/31/17,48,0.458,0.301,0.14400000000000002,0.262,0.513,0.213,0.15,0.211,NYK,1,2,2,0
1306,MIA,4/2/17,48,0.557,0.241,0.11,0.171,0.534,0.31,0.079,0.15,DEN,1,2,2,0
1307,MIA,4/5/17,48,0.601,0.14300000000000002,0.08900000000000001,0.179,0.5,0.308,0.066,0.108,CHA,0,3,1,1
1308,MIA,4/7/17,48,0.446,0.349,0.189,0.304,0.465,0.282,0.177,0.28600000000000003,TOR,0,2,2,0
1309,MIA,4/8/17,48,0.506,0.45,0.129,0.2,0.531,0.272,0.203,0.3,WAS,0,1,2,1
1310,MIA,4/10/17,48,0.526,0.358,0.114,0.184,0.573,0.247,0.18600000000000005,0.159,CLE,1,2,1,1
1311,MIA,4/12/17,48,0.568,0.136,0.185,0.35,0.523,0.161,0.114,0.17800000000000002,WAS,1,2,2,1
1312,MIL,10/26/16,48,0.44,0.217,0.081,0.2,0.489,0.27,0.101,0.234,CHA,1,0,0,0
1313,MIL,10/29/16,48,0.511,0.273,0.134,0.19,0.506,0.333,0.174,0.234,BKN,1,3,1,1
1314,MIL,10/30/16,48,0.414,0.161,0.126,0.192,0.472,0.227,0.165,0.348,DET,0,1,2,0
1315,MIL,11/1/16,48,0.5379999999999999,0.231,0.152,0.25,0.494,0.5,0.125,0.191,NOP,0,2,3,1
1316,MIL,11/3/16,48,0.6459999999999999,0.293,0.207,0.353,0.531,0.333,0.202,0.256,IND,1,2,2,1
1317,MIL,11/5/16,48,0.585,0.305,0.183,0.425,0.452,0.226,0.159,0.265,SAC,1,2,2,1
1318,MIL,11/6/16,48,0.402,0.146,0.256,0.2,0.426,0.136,0.161,0.192,DAL,0,1,2,0
1319,MIL,11/10/16,48,0.473,0.275,0.108,0.234,0.489,0.303,0.1,0.229,NOP,1,4,2,0
1320,MIL,11/12/16,48,0.581,0.529,0.151,0.147,0.487,0.269,0.134,0.091,MEM,1,2,4,1
1321,MIL,11/16/16,48,0.439,0.184,0.142,0.294,0.556,0.431,0.162,0.086,ATL,0,4,1,0
1322,MIL,11/17/16,48,0.371,0.153,0.16,0.222,0.438,0.21600000000000005,0.08199999999999999,0.321,MIA,0,1,2,0
1323,MIL,11/19/16,48,0.573,0.281,0.126,0.27,0.516,0.337,0.116,0.3670000000000001,GSW,1,2,1,0
1324,MIL,11/21/16,48,0.453,0.244,0.13699999999999998,0.13699999999999998,0.461,0.312,0.244,0.25,ORL,1,2,2,1
1325,MIL,11/25/16,48,0.5820000000000001,0.152,0.125,0.206,0.5489999999999999,0.232,0.112,0.262,TOR,1,4,2,0
1326,MIL,11/27/16,48,0.523,0.233,0.115,0.217,0.451,0.185,0.08199999999999999,0.189,ORL,0,2,2,1
1327,MIL,11/29/16,48,0.5760000000000001,0.267,0.165,0.263,0.52,0.413,0.197,0.175,CLE,1,2,2,1
1328,MIL,12/1/16,48,0.544,0.363,0.194,0.333,0.449,0.18,0.17600000000000002,0.261,BKN,0,2,2,1
1329,MIL,12/3/16,48,0.506,0.424,0.113,0.163,0.434,0.363,0.128,0.204,BKN,1,2,2,1
1330,MIL,12/5/16,48,0.452,0.466,0.147,0.171,0.473,0.151,0.147,0.25,SAS,1,2,3,0
1331,MIL,12/7/16,48,0.584,0.481,0.102,0.128,0.535,0.224,0.161,0.217,POR,1,2,2,1
1332,MIL,12/9/16,48,0.532,0.149,0.141,0.196,0.5479999999999999,0.345,0.17,0.209,ATL,1,2,2,0
1333,MIL,12/10/16,48,0.589,0.19,0.203,0.2,0.5,0.318,0.102,0.267,WAS,0,1,2,0
1334,MIL,12/12/16,48,0.494,0.191,0.115,0.273,0.605,0.34600000000000003,0.15,0.359,TOR,0,2,3,0
1335,MIL,12/15/16,48,0.532,0.13699999999999998,0.084,0.271,0.507,0.392,0.174,0.171,CHI,1,3,2,1
1336,MIL,12/16/16,48,0.524,0.159,0.135,0.262,0.332,0.163,0.131,0.311,CHI,0,1,1,1
1337,MIL,12/20/16,48,0.5,0.333,0.145,0.244,0.5,0.297,0.096,0.184,CLE,1,4,3,0
1338,MIL,12/21/16,48,0.526,0.377,0.097,0.154,0.58,0.218,0.122,0.214,CLE,0,1,1,0
1339,MIL,12/23/16,48,0.619,0.338,0.125,0.242,0.513,0.228,0.155,0.132,WAS,1,2,2,1
1340,MIL,12/26/16,48,0.494,0.264,0.141,0.267,0.5820000000000001,0.253,0.174,0.189,WAS,0,3,3,0
1341,MIL,12/28/16,48,0.637,0.19,0.07400000000000001,0.083,0.477,0.182,0.116,0.239,DET,0,2,2,1
1342,MIL,12/30/16,48,0.595,0.23,0.158,0.212,0.643,0.273,0.123,0.267,MIN,0,2,2,0
1343,MIL,12/31/16,48,0.625,0.355,0.131,0.258,0.458,0.337,0.119,0.292,CHI,0,1,1,1
1344,MIL,1/2/17,48,0.525,0.304,0.127,0.179,0.519,0.244,0.123,0.2,OKC,1,2,2,1
1345,MIL,1/4/17,48,0.532,0.397,0.133,0.184,0.516,0.128,0.134,0.3,NYK,0,2,2,1
1346,MIL,1/6/17,48,0.5770000000000001,0.359,0.151,0.171,0.5720000000000001,0.325,0.16,0.275,NYK,1,2,2,0
1347,MIL,1/8/17,48,0.519,0.25,0.16,0.122,0.5479999999999999,0.214,0.21,0.325,WAS,1,2,2,0
1348,MIL,1/10/17,48,0.583,0.155,0.132,0.282,0.545,0.159,0.156,0.325,SAS,0,2,3,1
1349,MIL,1/13/17,48,0.556,0.388,0.139,0.361,0.5660000000000001,0.217,0.084,0.108,MIA,1,3,3,1
1350,MIL,1/15/17,48,0.532,0.228,0.187,0.361,0.606,0.225,0.204,0.378,ATL,0,2,2,0
1351,MIL,1/16/17,48,0.5,0.247,0.128,0.208,0.5379999999999999,0.462,0.19,0.317,PHI,1,1,2,0
1352,MIL,1/18/17,48,0.435,0.151,0.17600000000000002,0.313,0.526,0.158,0.101,0.271,HOU,0,2,1,0
1353,MIL,1/20/17,48,0.47,0.313,0.124,0.204,0.506,0.35600000000000004,0.103,0.318,ORL,0,2,2,0
1354,MIL,1/21/17,48,0.456,0.405,0.119,0.261,0.617,0.28600000000000003,0.128,0.147,MIA,0,1,2,0
1355,MIL,1/23/17,48,0.6559999999999999,0.338,0.183,0.233,0.597,0.364,0.207,0.14300000000000002,HOU,1,2,2,1
1356,MIL,1/25/17,48,0.5,0.253,0.181,0.306,0.613,0.333,0.238,0.29,PHI,1,2,1,0
1357,MIL,1/27/17,48,0.431,0.3,0.195,0.255,0.5,0.274,0.163,0.279,TOR,0,2,2,0
1358,MIL,1/28/17,48,0.477,0.368,0.14800000000000002,0.205,0.494,0.337,0.122,0.191,BOS,1,1,1,0
1359,MIL,2/1/17,48,0.5,0.342,0.185,0.205,0.532,0.34600000000000003,0.16899999999999998,0.268,UTA,0,4,4,0
1360,MIL,2/3/17,48,0.596,0.277,0.171,0.16699999999999998,0.5,0.494,0.142,0.36,DEN,0,2,2,0
1361,MIL,2/4/17,48,0.677,0.4270000000000001,0.153,0.257,0.478,0.33,0.159,0.28600000000000003,PHX,0,1,1,1
1362,MIL,2/8/17,48,0.507,0.394,0.142,0.128,0.541,0.209,0.16699999999999998,0.333,MIA,1,4,2,0
1363,MIL,2/10/17,48,0.579,0.408,0.189,0.129,0.62,0.467,0.184,0.16699999999999998,LAL,1,2,2,0
1364,MIL,2/11/17,48,0.596,0.507,0.079,0.222,0.5479999999999999,0.329,0.156,0.21600000000000005,IND,0,1,1,1
1365,MIL,2/13/17,48,0.544,0.203,0.12,0.135,0.481,0.244,0.18600000000000005,0.3,DET,1,2,1,1
1366,MIL,2/15/17,48,0.608,0.364,0.095,0.175,0.602,0.261,0.16,0.22,BKN,0,2,2,1
1367,MIL,2/24/17,48,0.48,0.392,0.163,0.238,0.5539999999999999,0.405,0.17,0.265,UTA,1,9,9,0
1368,MIL,2/26/17,48,0.5529999999999999,0.237,0.204,0.16699999999999998,0.512,0.193,0.212,0.308,PHX,1,2,2,1
1369,MIL,2/27/17,48,0.512,0.193,0.086,0.109,0.5710000000000001,0.371,0.171,0.125,CLE,0,1,2,0
1370,MIL,3/1/17,48,0.512,0.181,0.15,0.244,0.5479999999999999,0.238,0.151,0.368,DEN,1,2,1,0
1371,MIL,3/3/17,48,0.613,0.188,0.126,0.08800000000000001,0.625,0.563,0.24,0.241,LAC,1,2,2,1
1372,MIL,3/4/17,48,0.471,0.264,0.064,0.214,0.513,0.267,0.129,0.083,TOR,1,1,1,1
1373,MIL,3/6/17,48,0.578,0.241,0.153,0.243,0.483,0.213,0.14400000000000002,0.304,PHI,0,2,2,1
1374,MIL,3/8/17,48,0.477,0.326,0.085,0.267,0.506,0.14300000000000002,0.168,0.227,NYK,1,2,2,1
1375,MIL,3/10/17,48,0.57,0.469,0.234,0.152,0.453,0.293,0.207,0.21600000000000005,IND,1,2,2,1
1376,MIL,3/11/17,48,0.513,0.28800000000000003,0.141,0.289,0.488,0.259,0.141,0.275,MIN,1,1,1,1
1377,MIL,3/13/17,48,0.5670000000000001,0.299,0.2,0.235,0.608,0.29100000000000004,0.133,0.314,MEM,0,2,2,0
1378,MIL,3/15/17,48,0.513,0.329,0.117,0.1,0.5,0.387,0.16399999999999998,0.158,LAC,0,2,2,1
1379,MIL,3/17/17,48,0.512,0.366,0.15,0.256,0.518,0.31,0.151,0.25,LAL,0,2,2,1
1380,MIL,3/18/17,48,0.455,0.157,0.117,0.24,0.68,0.253,0.153,0.207,GSW,0,1,2,0
1381,MIL,3/21/17,48,0.461,0.133,0.136,0.265,0.446,0.313,0.147,0.265,POR,0,3,2,1
1382,MIL,3/22/17,48,0.63,0.235,0.118,0.194,0.5479999999999999,0.119,0.139,0.205,SAC,0,1,3,1
1383,MIL,3/24/17,48,0.489,0.182,0.095,0.2,0.458,0.289,0.174,0.333,ATL,1,2,2,1
1384,MIL,3/26/17,48,0.482,0.202,0.108,0.188,0.6,0.118,0.159,0.28600000000000003,CHI,1,2,2,0
1385,MIL,3/28/17,48,0.716,0.23,0.151,0.103,0.531,0.363,0.044,0.114,CHA,0,2,2,1
1386,MIL,3/29/17,48,0.5770000000000001,0.218,0.16899999999999998,0.206,0.466,0.261,0.161,0.349,BOS,0,1,3,1
1387,MIL,3/31/17,48,0.5,0.405,0.118,0.18,0.49,0.165,0.116,0.25,DET,1,2,1,1
1388,MIL,4/2/17,48,0.584,0.234,0.156,0.133,0.616,0.274,0.153,0.121,DAL,1,2,2,0
1389,MIL,4/4/17,48,0.377,0.321,0.127,0.192,0.53,0.298,0.14300000000000002,0.282,OKC,0,2,2,0
1390,MIL,4/6/17,48,0.542,0.197,0.228,0.158,0.525,0.325,0.17600000000000002,0.316,IND,0,2,2,0
1391,MIL,4/8/17,48,0.481,0.253,0.155,0.14,0.403,0.299,0.189,0.213,PHI,0,2,2,1
1392,MIL,4/10/17,48,0.551,0.064,0.181,0.2,0.438,0.16,0.101,0.156,CHA,1,2,2,1
1393,MIL,4/12/17,48,0.476,0.202,0.171,0.205,0.516,0.28600000000000003,0.08,0.244,BOS,0,2,2,0
1394,MIN,10/26/16,48,0.453,0.337,0.116,0.306,0.519,0.338,0.138,0.268,MEM,0,0,0,0
1395,MIN,10/29/16,48,0.579,0.443,0.154,0.259,0.512,0.294,0.133,0.275,SAC,0,3,2,0
1396,MIN,11/1/16,48,0.628,0.295,0.212,0.294,0.387,0.387,0.208,0.16699999999999998,MEM,1,3,2,1
1397,MIN,11/3/16,48,0.449,0.284,0.158,0.275,0.519,0.309,0.206,0.194,DEN,1,2,3,0
1398,MIN,11/5/16,48,0.417,0.345,0.17600000000000002,0.362,0.564,0.279,0.123,0.314,OKC,0,2,2,0
1399,MIN,11/8/16,48,0.489,0.304,0.16,0.28300000000000003,0.632,0.342,0.203,0.161,BKN,0,3,4,0
1400,MIN,11/9/16,48,0.5920000000000001,0.299,0.073,0.27,0.494,0.353,0.095,0.255,ORL,0,1,2,1
1401,MIN,11/12/16,48,0.494,0.236,0.135,0.313,0.599,0.487,0.14400000000000002,0.273,LAC,1,3,1,0
1402,MIN,11/13/16,48,0.606,0.525,0.101,0.209,0.521,0.423,0.177,0.125,LAL,1,1,1,1
1403,MIN,11/15/16,48,0.511,0.236,0.17600000000000002,0.298,0.606,0.275,0.132,0.121,CHA,1,2,2,0
1404,MIN,11/17/16,48,0.5479999999999999,0.238,0.142,0.341,0.428,0.229,0.17800000000000002,0.277,PHI,1,2,1,1
1405,MIN,11/19/16,48,0.445,0.344,0.217,0.132,0.395,0.5,0.111,0.31,MEM,0,2,1,0
1406,MIN,11/21/16,48,0.442,0.29100000000000004,0.156,0.327,0.524,0.16699999999999998,0.125,0.146,BOS,1,2,2,0
1407,MIN,11/23/16,48,0.401,0.384,0.155,0.163,0.596,0.277,0.16,0.108,NOP,0,2,1,0
1408,MIN,11/25/16,48,0.441,0.294,0.16699999999999998,0.234,0.443,0.266,0.254,0.3,PHX,0,2,2,1
1409,MIN,11/26/16,48,0.517,0.135,0.14,0.195,0.623,0.21,0.191,0.333,GSW,0,1,1,0
1410,MIN,11/28/16,48,0.488,0.309,0.155,0.25,0.532,0.43,0.128,0.293,UTA,1,2,3,0
1411,MIN,11/30/16,48,0.468,0.506,0.153,0.289,0.522,0.165,0.141,0.293,NYK,1,2,2,0
1412,MIN,12/2/16,48,0.523,0.273,0.141,0.289,0.547,0.349,0.145,0.268,NYK,0,2,2,0
1413,MIN,12/3/16,48,0.5,0.208,0.098,0.275,0.505,0.257,0.131,0.26,CHA,0,1,2,1
1414,MIN,12/6/16,48,0.482,0.22,0.16,0.256,0.601,0.257,0.122,0.091,SAS,1,3,1,0
1415,MIN,12/8/16,48,0.563,0.17,0.151,0.381,0.563,0.379,0.095,0.3720000000000001,TOR,0,2,3,0
1416,MIN,12/9/16,48,0.494,0.256,0.131,0.184,0.583,0.274,0.078,0.268,DET,1,1,2,0
1417,MIN,12/11/16,48,0.5,0.444,0.157,0.34,0.536,0.361,0.091,0.146,GSW,1,2,1,0
1418,MIN,12/13/16,48,0.477,0.256,0.146,0.326,0.46,0.218,0.108,0.277,CHI,0,2,3,1
1419,MIN,12/17/16,48,0.484,0.293,0.195,0.26,0.495,0.208,0.152,0.192,HOU,1,4,1,0
1420,MIN,12/19/16,48,0.529,0.29100000000000004,0.181,0.297,0.506,0.4270000000000001,0.16,0.211,PHX,1,2,2,1
1421,MIN,12/21/16,48,0.476,0.16899999999999998,0.18600000000000005,0.35700000000000004,0.457,0.159,0.111,0.17800000000000002,ATL,0,2,2,1
1422,MIN,12/23/16,48,0.532,0.329,0.142,0.3,0.619,0.175,0.121,0.16699999999999998,SAC,1,2,2,0
1423,MIN,12/25/16,48,0.494,0.277,0.13699999999999998,0.25,0.561,0.293,0.152,0.265,OKC,0,2,2,0
1424,MIN,12/26/16,48,0.5429999999999999,0.22,0.16,0.275,0.47,0.205,0.205,0.37,ATL,1,1,3,1
1425,MIN,12/28/16,48,0.484,0.181,0.086,0.348,0.58,0.173,0.159,0.229,DEN,0,2,2,0
1426,MIN,12/30/16,48,0.643,0.273,0.123,0.267,0.595,0.23,0.158,0.212,MIL,1,2,2,1
1427,MIN,1/1/17,48,0.443,0.207,0.172,0.26,0.534,0.384,0.147,0.105,POR,1,2,2,0
1428,MIN,1/3/17,48,0.445,0.244,0.18,0.2,0.429,0.294,0.16,0.24,PHI,0,2,4,0
1429,MIN,1/6/17,48,0.517,0.193,0.107,0.3,0.6579999999999999,0.114,0.14300000000000002,0.161,WAS,0,3,3,0
1430,MIN,1/7/17,48,0.481,0.263,0.175,0.326,0.468,0.364,0.112,0.227,UTA,1,1,2,0
1431,MIN,1/9/17,48,0.606,0.29600000000000004,0.211,0.31,0.545,0.115,0.154,0.132,DAL,1,2,2,1
1432,MIN,1/11/17,48,0.593,0.309,0.17800000000000002,0.265,0.5,0.253,0.151,0.149,HOU,1,2,1,1
1433,MIN,1/13/17,48,0.483,0.163,0.161,0.225,0.406,0.247,0.195,0.327,OKC,1,2,2,1
1434,MIN,1/15/17,48,0.469,0.225,0.133,0.222,0.545,0.247,0.122,0.15,DAL,0,2,3,0
1435,MIN,1/17/17,48,0.534,0.562,0.175,0.17600000000000002,0.56,0.417,0.07,0.154,SAS,0,2,3,0
1436,MIN,1/19/17,48,0.506,0.298,0.146,0.325,0.506,0.276,0.116,0.318,LAC,0,2,3,1
1437,MIN,1/22/17,48,0.565,0.247,0.14800000000000002,0.21600000000000005,0.555,0.256,0.185,0.3,DEN,1,3,1,1
1438,MIN,1/24/17,48,0.56,0.28600000000000003,0.151,0.244,0.483,0.3720000000000001,0.147,0.289,PHX,0,2,2,1
1439,MIN,1/26/17,48,0.506,0.333,0.13,0.136,0.58,0.21,0.187,0.17600000000000002,IND,1,2,3,0
1440,MIN,1/28/17,48,0.5539999999999999,0.344,0.105,0.271,0.524,0.294,0.142,0.122,BKN,1,2,1,1
1441,MIN,1/30/17,48,0.505,0.28600000000000003,0.114,0.196,0.479,0.198,0.105,0.212,ORL,1,2,1,1
1442,MIN,2/1/17,48,0.473,0.106,0.131,0.25,0.624,0.247,0.103,0.316,CLE,0,2,2,0
1443,MIN,2/3/17,48,0.522,0.213,0.131,0.262,0.505,0.224,0.109,0.383,DET,0,2,2,0
1444,MIN,2/4/17,48,0.476,0.28600000000000003,0.142,0.35600000000000004,0.481,0.506,0.11,0.31,MEM,1,1,1,0
1445,MIN,2/6/17,48,0.569,0.35,0.115,0.242,0.61,0.163,0.177,0.333,MIA,1,2,2,0
1446,MIN,2/8/17,48,0.531,0.375,0.08900000000000001,0.297,0.601,0.253,0.14300000000000002,0.28600000000000003,TOR,1,2,2,1
1447,MIN,2/10/17,48,0.5,0.39,0.134,0.255,0.68,0.36,0.21,0.267,NOP,1,2,2,0
1448,MIN,2/12/17,48,0.58,0.321,0.154,0.278,0.476,0.155,0.182,0.2,CHI,1,2,2,1
1449,MIN,2/14/17,48,0.541,0.221,0.113,0.19,0.5870000000000001,0.256,0.103,0.214,CLE,1,2,3,0
1450,MIN,2/15/17,48,0.512,0.326,0.073,0.205,0.463,0.191,0.146,0.28,DEN,0,1,2,1
1451,MIN,2/24/17,48,0.5579999999999999,0.179,0.17600000000000002,0.25,0.47,0.108,0.168,0.18600000000000005,DAL,1,9,9,1
1452,MIN,2/25/17,48,0.569,0.298,0.227,0.525,0.585,0.447,0.116,0.26,HOU,0,1,2,0
1453,MIN,2/27/17,48,0.463,0.211,0.102,0.314,0.476,0.183,0.181,0.163,SAC,0,2,2,1
1454,MIN,3/1/17,48,0.551,0.333,0.131,0.25,0.411,0.122,0.151,0.29600000000000004,UTA,0,2,1,1
1455,MIN,3/4/17,48,0.416,0.247,0.179,0.333,0.436,0.255,0.129,0.304,SAS,0,3,1,0
1456,MIN,3/8/17,48,0.517,0.233,0.14800000000000002,0.35,0.476,0.217,0.174,0.217,LAC,1,4,2,1
1457,MIN,3/10/17,48,0.466,0.307,0.114,0.311,0.506,0.193,0.126,0.273,GSW,1,2,2,1
1458,MIN,3/11/17,48,0.488,0.259,0.141,0.275,0.513,0.28800000000000003,0.141,0.289,MIL,0,1,1,0
1459,MIN,3/13/17,48,0.581,0.256,0.146,0.211,0.47,0.369,0.14300000000000002,0.174,WAS,1,2,2,1
1460,MIN,3/15/17,48,0.484,0.22,0.086,0.319,0.627,0.266,0.107,0.156,BOS,0,2,3,0
1461,MIN,3/17/17,48,0.512,0.268,0.117,0.231,0.635,0.224,0.153,0.345,MIA,0,2,2,0
1462,MIN,3/19/17,48,0.564,0.198,0.149,0.19,0.622,0.16699999999999998,0.154,0.25,NOP,0,2,2,0
1463,MIN,3/21/17,48,0.493,0.34700000000000003,0.245,0.333,0.532,0.28600000000000003,0.171,0.25,SAS,1,2,2,0
1464,MIN,3/24/17,48,0.521,0.232,0.131,0.267,0.602,0.318,0.18,0.265,LAL,0,3,3,0
1465,MIN,3/25/17,48,0.5,0.421,0.087,0.162,0.711,0.239,0.168,0.16,POR,0,1,2,0
1466,MIN,3/28/17,48,0.532,0.474,0.14400000000000002,0.297,0.525,0.4320000000000001,0.149,0.314,IND,0,3,2,1
1467,MIN,3/30/17,48,0.539,0.337,0.111,0.333,0.53,0.19,0.181,0.35,LAL,1,2,2,1
1468,MIN,4/1/17,48,0.5,0.4370000000000001,0.105,0.233,0.635,0.423,0.166,0.184,SAC,1,2,1,0
1469,MIN,4/3/17,48,0.512,0.333,0.115,0.333,0.506,0.29100000000000004,0.055,0.256,POR,1,2,2,1
1470,MIN,4/4/17,48,0.448,0.271,0.13699999999999998,0.373,0.607,0.28600000000000003,0.131,0.205,GSW,0,1,2,0
1471,MIN,4/6/17,48,0.46,0.23,0.13,0.196,0.519,0.321,0.128,0.095,POR,0,2,2,0
1472,MIN,4/7/17,48,0.5379999999999999,0.354,0.127,0.25,0.693,0.293,0.151,0.194,UTA,0,1,3,0
1473,MIN,4/9/17,48,0.519,0.388,0.149,0.222,0.547,0.233,0.162,0.267,LAL,0,2,2,0
1474,MIN,4/11/17,48,0.471,0.29100000000000004,0.113,0.234,0.471,0.29100000000000004,0.177,0.429,OKC,1,2,2,0
1475,MIN,4/12/17,48,0.588,0.165,0.146,0.244,0.562,0.227,0.099,0.29100000000000004,HOU,0,1,2,0
1476,NOP,10/26/16,48,0.429,0.28300000000000003,0.101,0.096,0.494,0.398,0.224,0.282,DEN,1,0,0,0
1477,NOP,10/28/16,48,0.495,0.23,0.133,0.231,0.5329999999999999,0.308,0.129,0.196,GSW,1,2,3,0
1478,NOP,10/29/16,48,0.395,0.174,0.105,0.13699999999999998,0.482,0.277,0.103,0.136,SAS,0,1,2,0
1479,NOP,11/1/16,48,0.494,0.5,0.125,0.191,0.5379999999999999,0.231,0.152,0.25,MIL,1,3,2,0
1480,NOP,11/2/16,48,0.438,0.198,0.209,0.114,0.394,0.213,0.182,0.255,MEM,0,1,1,0
1481,NOP,11/4/16,48,0.511,0.298,0.08199999999999999,0.113,0.473,0.301,0.146,0.245,PHX,1,2,2,0
1482,NOP,11/7/16,48,0.531,0.338,0.198,0.282,0.589,0.133,0.15,0.238,GSW,0,3,3,0
1483,NOP,11/8/16,48,0.482,0.214,0.115,0.171,0.531,0.247,0.105,0.132,SAC,0,1,2,0
1484,NOP,11/10/16,48,0.489,0.303,0.1,0.229,0.473,0.275,0.108,0.234,MIL,0,2,4,1
1485,NOP,11/12/16,48,0.467,0.211,0.104,0.245,0.638,0.07400000000000001,0.103,0.25,LAL,1,2,2,0
1486,NOP,11/14/16,48,0.481,0.456,0.16399999999999998,0.195,0.463,0.211,0.115,0.224,BOS,1,2,2,1
1487,NOP,11/16/16,48,0.409,0.232,0.181,0.196,0.443,0.21600000000000005,0.126,0.25,ORL,0,2,2,0
1488,NOP,11/18/16,48,0.604,0.244,0.091,0.028,0.443,0.295,0.139,0.265,POR,1,2,1,1
1489,NOP,11/19/16,48,0.51,0.255,0.108,0.185,0.49,0.289,0.129,0.157,CHA,1,1,1,1
