CHA	CHA vs. DEN	10/25/2017		W	48	110	38	81	46.9	13	31	41.9	21	26	80.8	10	40	50	17	14	5	5	16	17	
SAS	SAS @ MIA	10/25/2017		W	48	117	42	76	55.3	10	17	58.8	23	30	76.7	8	36	44	18	13	6	3	20	17	
TOR	TOR @ GSW	10/25/2017		L	48	112	43	94	45.7	8	34	23.5	18	19	94.7	17	25	42	30	18	10	6	16	-5	
UTA	UTA @ PHX	10/25/2017		L	48	88	32	77	41.6	6	25	24.0	18	25	72.0	7	37	44	20	24	8	10	19	-9	
DET	DET vs. MIN	10/25/2017		W	48	122	48	92	52.2	15	34	44.1	11	17	64.7	12	35	47	32	15	7	3	22	21	
MEM	MEM @ DAL	10/25/2017		L	48	94	33	72	45.8	12	31	38.7	16	24	66.7	6	30	36	14	18	7	2	22	-9	
CLE	CLE @ BKN	10/25/2017		L	48	107	39	81	48.1	12	35	34.3	17	26	65.4	9	38	47	21	21	5	7	17	-5	
LAC	LAC vs. UTA	10/24/2017		W	48	102	39	83	47.0	10	29	34.5	14	21	66.7	11	33	44	21	13	12	4	16	18	
POR	POR vs. NOP	10/24/2017		W	48	103	33	88	37.5	10	29	34.5	27	33	81.8	18	45	63	17	19	7	7	22	10	
CHI	CHI @ CLE	10/24/2017		L	48	112	42	88	47.7	17	33	51.5	11	13	84.6	8	31	39	28	12	3	3	20	-7	
NYK	NYK @ BOS	10/24/2017		L	48	89	36	85	42.4	1	12	8.3	16	25	64.0	11	32	43	20	14	8	2	17	-21	
BOS	BOS vs. NYK	10/24/2017		W	48	110	37	75	49.3	14	29	48.3	22	27	81.5	5	36	41	26	14	11	7	24	21	
MIN	MIN vs. IND	10/24/2017		L	48	107	42	86	48.8	9	24	37.5	14	22	63.6	9	18	27	27	14	9	4	14	-23	
ORL	ORL vs. BKN	10/24/2017		W	48	125	41	83	49.4	8	23	34.8	35	40	87.5	6	38	44	20	11	8	5	23	4	
IND	IND @ MIN	10/24/2017		W	48	130	56	84	66.7	10	22	45.5	8	11	72.7	8	34	42	31	18	8	2	21	23	
CLE	CLE vs. CHI	10/24/2017		W	48	119	43	83	51.8	16	38	42.1	17	22	77.3	8	31	39	28	9	5	3	14	7	
NOP	NOP @ POR	10/24/2017		L	48	93	30	76	39.5	9	30	30.0	24	32	75.0	4	38	42	17	17	5	7	26	-10	
BKN	BKN @ ORL	10/24/2017		L	48	121	40	96	41.7	11	35	31.4	30	34	88.2	14	35	49	21	16	8	4	27	-4	
UTA	UTA @ LAC	10/24/2017		L	48	84	34	79	43.0	7	28	25.0	9	11	81.8	8	33	41	20	18	7	7	23	-18	
PHX	PHX vs. SAC	10/23/2017		W	48	117	42	77	54.5	10	30	33.3	23	27	85.2	6	39	45	20	21	6	5	25	2	
DET	DET vs. PHI	10/23/2017		L	48	86	33	85	38.8	6	30	20.0	14	19	73.7	9	30	39	14	14	5	2	21	-11	
SAC	SAC @ PHX	10/23/2017		L	48	115	43	99	43.4	9	22	40.9	20	29	69.0	13	24	37	19	9	13	2	25	-2	
MIL	MIL vs. CHA	10/23/2017		W	48	103	40	85	47.1	9	26	34.6	14	16	87.5	5	37	42	24	13	8	4	27	9	
DEN	DEN vs. WAS	10/23/2017		L	48	104	39	80	48.8	8	23	34.8	18	23	78.3	9	35	44	27	23	5	2	22	-5	
ATL	ATL @ MIA	10/23/2017		L	48	93	36	76	47.4	7	17	41.2	14	18	77.8	6	35	41	14	21	9	1	17	-11	
HOU	HOU vs. MEM	10/23/2017		L	48	90	32	77	41.6	9	38	23.7	17	23	73.9	9	30	39	25	18	5	2	31	-8	
GSW	GSW @ DAL	10/23/2017		W	48	133	48	86	55.8	15	39	38.5	22	26	84.6	10	40	50	33	16	6	8	23	30	
SAS	SAS vs. TOR	10/23/2017		W	48	101	40	90	44.4	5	20	25.0	16	23	69.6	18	37	55	19	20	4	12	22	4	
MEM	MEM @ HOU	10/23/2017		W	48	98	29	68	42.6	6	19	31.6	34	37	91.9	3	35	38	16	12	5	2	21	8	
PHI	PHI @ DET	10/23/2017		W	48	97	35	75	46.7	9	24	37.5	18	24	75.0	8	41	49	25	21	11	0	24	11	
WAS	WAS @ DEN	10/23/2017		W	48	109	37	84	44.0	9	30	30.0	26	28	92.9	10	28	38	24	15	13	3	24	5	
DAL	DAL vs. GSW	10/23/2017		L	48	103	38	96	39.6	9	29	31.0	18	30	60.0	14	28	42	21	12	11	0	20	-30	
CHA	CHA @ MIL	10/23/2017		L	48	94	33	78	42.3	7	26	26.9	21	36	58.3	10	38	48	17	14	3	5	21	-9	
TOR	TOR @ SAS	10/23/2017		L	48	97	34	80	42.5	10	37	27.0	19	24	79.2	5	29	34	17	15	11	4	30	-4	
MIA	MIA vs. ATL	10/23/2017		W	48	104	39	85	45.9	14	37	37.8	12	18	66.7	10	31	41	21	19	12	6	19	11	
LAL	LAL vs. NOP	10/22/2017		L	48	112	44	90	48.9	9	27	33.3	15	20	75.0	9	29	38	27	17	7	6	24	-7	
MIN	MIN @ OKC	10/22/2017		W	48	115	43	86	50.0	10	25	40.0	19	23	82.6	10	35	45	25	18	5	1	17	2	
ATL	ATL @ BKN	10/22/2017		L	48	104	32	94	34.0	7	27	25.9	33	36	91.7	16	32	48	21	16	6	2	25	-12	
BKN	BKN vs. ATL	10/22/2017		W	48	116	41	87	47.1	11	27	40.7	23	34	67.6	13	38	51	27	18	12	8	27	12	
NOP	NOP @ LAL	10/22/2017		W	48	119	47	83	56.6	10	32	31.3	15	21	71.4	6	36	42	26	18	14	5	20	7	
OKC	OKC vs. MIN	10/22/2017		L	48	113	46	96	47.9	11	31	35.5	10	16	62.5	9	27	36	26	11	9	6	22	-2	
DAL	DAL @ HOU	10/21/2017		L	48	91	31	84	36.9	13	31	41.9	16	21	76.2	8	33	41	19	14	6	0	19	-16	
LAC	LAC vs. PHX	10/21/2017		W	48	130	48	88	54.5	12	26	46.2	22	30	73.3	10	42	52	26	12	12	2	32	42	
GSW	GSW @ MEM	10/21/2017		L	48	101	33	84	39.3	12	38	31.6	23	27	85.2	12	34	46	20	17	10	7	28	-10	
OKC	OKC @ UTA	10/21/2017		L	48	87	32	78	41.0	11	33	33.3	12	19	63.2	8	30	38	15	17	14	4	16	-9	
SAC	SAC @ DEN	10/21/2017		L	48	79	31	85	36.5	8	22	36.4	9	13	69.2	12	27	39	15	14	6	3	21	-17	
CLE	CLE vs. ORL	10/21/2017		L	48	93	33	86	38.4	7	25	28.0	20	27	74.1	11	33	44	15	16	4	7	14	-21	
MIL	MIL vs. POR	10/21/2017		W	48	113	42	80	52.5	7	18	38.9	22	30	73.3	7	28	35	22	14	9	8	23	3	
HOU	HOU vs. DAL	10/21/2017		W	48	107	39	82	47.6	11	47	23.4	18	22	81.8	8	46	54	17	15	12	4	24	16	
TOR	TOR vs. PHI	10/21/2017		W	48	128	42	89	47.2	13	44	29.5	31	37	83.8	8	43	51	23	13	5	10	29	34	
MEM	MEM vs. GSW	10/21/2017		W	48	111	36	77	46.8	10	27	37.0	29	37	78.4	6	34	40	20	14	8	4	25	10	
DEN	DEN vs. SAC	10/21/2017		W	48	96	37	85	43.5	10	30	33.3	12	20	60.0	18	40	58	25	16	7	2	19	17	
SAS	SAS @ CHI	10/21/2017		W	48	87	38	93	40.9	1	12	8.3	10	16	62.5	14	38	52	25	11	8	3	14	10	
MIA	MIA vs. IND	10/21/2017		W	48	112	45	87	51.7	14	34	41.2	8	14	57.1	6	39	45	24	14	6	11	19	4	
DET	DET @ NYK	10/21/2017		W	48	111	44	91	48.4	9	30	30.0	14	15	93.3	15	28	43	21	13	5	2	25	4	
ORL	ORL @ CLE	10/21/2017		W	48	114	40	90	44.4	17	35	48.6	17	20	85.0	12	38	50	28	12	7	6	28	21	
IND	IND @ MIA	10/21/2017		L	48	108	43	96	44.8	7	19	36.8	15	21	71.4	13	32	45	18	11	9	4	18	-4	
PHX	PHX @ LAC	10/21/2017		L	48	88	27	71	38.0	6	24	25.0	28	38	73.7	4	32	36	19	20	8	3	27	-42	
UTA	UTA vs. OKC	10/21/2017		W	48	96	38	77	49.4	9	29	31.0	11	14	78.6	7	34	41	22	19	11	4	21	9	
PHI	PHI @ TOR	10/21/2017		L	48	94	32	82	39.0	8	24	33.3	22	36	61.1	8	33	41	18	20	5	4	26	-34	
CHI	CHI vs. SAS	10/21/2017		L	48	77	31	82	37.8	8	28	28.6	7	9	77.8	8	40	48	18	20	3	5	15	-10	
NYK	NYK vs. DET	10/21/2017		L	48	107	37	81	45.7	8	30	26.7	25	31	80.6	12	27	39	20	14	6	2	21	-4	
POR	POR @ MIL	10/21/2017		L	48	110	34	81	42.0	11	28	39.3	31	35	88.6	13	29	42	18	16	10	6	22	-3	
WAS	WAS vs. DET	10/20/2017		W	48	115	40	75	53.3	6	17	35.3	29	35	82.9	7	30	37	25	17	12	7	18	4	
IND	IND vs. POR	10/20/2017		L	48	96	35	78	44.9	4	18	22.2	22	33	66.7	6	33	39	15	12	1	4	17	-18	
DET	DET @ WAS	10/20/2017		L	48	111	43	87	49.4	10	23	43.5	15	20	75.0	10	23	33	19	19	12	1	32	-4	
POR	POR @ IND	10/20/2017		W	48	114	46	95	48.4	9	19	47.4	13	17	76.5	11	40	51	19	9	5	6	26	18	
GSW	GSW @ NOP	10/20/2017		W	48	128	47	91	51.6	18	40	45.0	16	20	80.0	10	39	49	29	18	6	8	23	8	
BKN	BKN vs. ORL	10/20/2017		W	48	126	46	92	50.0	9	27	33.3	25	35	71.4	15	33	48	22	18	13	6	17	5	
NOP	NOP vs. GSW	10/20/2017		L	48	120	45	98	45.9	16	36	44.4	14	22	63.6	16	35	51	26	19	8	4	19	-8	
SAC	SAC @ DAL	10/20/2017		W	48	93	37	87	42.5	10	23	43.5	9	13	69.2	16	41	57	20	15	8	3	18	5	
ATL	ATL @ CHA	10/20/2017		L	48	91	36	95	37.9	7	30	23.3	12	14	85.7	6	32	38	19	13	11	4	29	-18	
DAL	DAL vs. SAC	10/20/2017		L	48	88	31	75	41.3	11	33	33.3	15	21	71.4	7	29	36	19	12	8	7	13	-5	
CHA	CHA vs. ATL	10/20/2017		W	48	109	37	86	43.0	11	36	30.6	24	30	80.0	12	45	57	17	21	5	4	18	18	
MIN	MIN vs. UTA	10/20/2017		W	48	100	36	81	44.4	7	22	31.8	21	26	80.8	10	34	44	17	16	11	2	17	3	
BOS	BOS @ PHI	10/20/2017		W	48	102	35	84	41.7	10	29	34.5	22	32	68.8	14	41	55	16	19	4	5	24	10	
PHI	PHI vs. BOS	10/20/2017		L	48	92	35	92	38.0	10	32	31.3	12	16	75.0	14	33	47	20	17	7	4	30	-10	
CLE	CLE @ MIL	10/20/2017		W	48	116	44	81	54.3	11	26	42.3	17	17	100	9	35	44	25	18	8	3	10	19	
MIL	MIL vs. CLE	10/20/2017		L	48	97	38	82	46.3	11	35	31.4	10	12	83.3	8	22	30	23	15	9	2	17	-19	
UTA	UTA @ MIN	10/20/2017		L	48	97	37	77	48.1	9	22	40.9	14	17	82.4	7	31	38	23	19	10	8	21	-3	
ORL	ORL @ BKN	10/20/2017		L	48	121	45	89	50.6	18	33	54.5	13	15	86.7	9	31	40	30	22	9	3	27	-5	
LAL	LAL @ PHX	10/20/2017		W	48	132	48	93	51.6	12	26	46.2	24	33	72.7	5	37	42	22	19	8	3	31	2	
PHX	PHX vs. LAL	10/20/2017		L	48	130	45	92	48.9	14	29	48.3	26	38	68.4	10	40	50	17	20	8	9	25	-2	
TOR	TOR vs. CHI	10/19/2017		W	48	117	39	83	47.0	13	29	44.8	26	28	92.9	13	36	49	26	17	10	4	19	17	
OKC	OKC vs. NYK	10/19/2017		W	48	105	39	90	43.3	11	38	28.9	16	22	72.7	13	28	41	26	20	14	7	22	21	
LAL	LAL vs. LAC	10/19/2017		L	48	92	37	91	40.7	4	16	25.0	14	23	60.9	12	40	52	21	20	8	7	15	-16	
CHI	CHI @ TOR	10/19/2017		L	48	100	37	89	41.6	10	32	31.3	16	19	84.2	10	29	39	22	19	7	2	23	-17	
NYK	NYK @ OKC	10/19/2017		L	48	84	32	79	40.5	7	24	29.2	13	20	65.0	11	30	41	19	26	8	4	23	-21	
LAC	LAC @ LAL	10/19/2017		W	48	108	42	107	39.3	12	33	36.4	12	13	92.3	17	42	59	23	15	12	3	20	16	
ORL	ORL vs. MIA	10/18/2017		W	48	116	43	90	47.8	8	21	38.1	22	29	75.9	11	40	51	22	15	8	10	18	7	
PHX	PHX vs. POR	10/18/2017		L	48	76	28	89	31.5	7	27	25.9	13	18	72.2	10	23	33	10	16	9	8	22	-48	
POR	POR @ PHX	10/18/2017		W	48	124	44	90	48.9	14	24	58.3	22	28	78.6	15	42	57	22	18	8	7	20	48	
PHI	PHI @ WAS	10/18/2017		L	48	115	43	93	46.2	15	35	42.9	14	19	73.7	11	37	48	25	17	6	6	28	-5	
ATL	ATL @ DAL	10/18/2017		W	48	117	48	94	51.1	9	18	50.0	12	15	80.0	14	36	50	20	13	11	6	18	6	
DAL	DAL vs. ATL	10/18/2017		L	48	111	38	86	44.2	17	45	37.8	18	21	85.7	9	32	41	27	16	5	4	19	-6	
CHA	CHA @ DET	10/18/2017		L	48	90	29	73	39.7	9	30	30.0	23	29	79.3	3	44	47	16	17	4	3	15	-12	
IND	IND vs. BKN	10/18/2017		W	48	140	53	102	52.0	9	34	26.5	25	32	78.1	14	33	47	29	14	12	9	25	9	
NOP	NOP @ MEM	10/18/2017		L	48	91	30	79	38.0	7	25	28.0	24	29	82.8	16	35	51	15	19	4	12	31	-12	
MEM	MEM vs. NOP	10/18/2017		W	48	103	39	92	42.4	9	29	31.0	16	28	57.1	15	30	45	19	12	9	8	29	12	
HOU	HOU @ SAC	10/18/2017		W	48	105	33	83	39.8	12	45	26.7	27	29	93.1	12	32	44	19	16	7	3	14	5	
DET	DET vs. CHA	10/18/2017		W	48	102	41	96	42.7	9	26	34.6	11	12	91.7	9	38	47	24	9	14	3	21	12	
DEN	DEN @ UTA	10/18/2017		L	48	96	36	77	46.8	13	27	48.1	11	12	91.7	7	31	38	21	22	4	3	18	-10	
MIA	MIA @ ORL	10/18/2017		L	48	109	44	102	43.1	8	30	26.7	13	17	76.5	11	33	44	27	13	6	4	20	-7	
BKN	BKN @ IND	10/18/2017		L	48	131	45	94	47.9	12	30	40.0	29	32	90.6	11	32	43	22	20	7	2	25	-9	
UTA	UTA vs. DEN	10/18/2017		W	48	106	41	81	50.6	9	24	37.5	15	16	93.8	6	30	36	28	15	9	5	18	10	
MIL	MIL @ BOS	10/18/2017		W	48	108	38	76	50.0	7	21	33.3	25	30	83.3	6	39	45	19	15	6	4	22	8	
WAS	WAS vs. PHI	10/18/2017		W	48	120	42	97	43.3	6	22	27.3	30	38	78.9	16	36	52	21	10	8	10	20	5	
BOS	BOS vs. MIL	10/18/2017		L	48	100	39	91	42.9	11	28	39.3	11	21	52.4	11	32	43	23	15	12	2	27	-8	
MIN	MIN @ SAS	10/18/2017		L	48	99	37	85	43.5	8	19	42.1	17	23	73.9	11	31	42	23	13	7	4	16	-8	
SAC	SAC vs. HOU	10/18/2017		L	48	100	42	88	47.7	8	23	34.8	8	10	80.0	9	33	42	19	18	5	4	20	-5	
SAS	SAS vs. MIN	10/18/2017		W	48	107	41	89	46.1	8	21	38.1	17	19	89.5	12	38	50	22	11	8	11	18	8	
CLE	CLE vs. BOS	10/17/2017		W	48	102	38	83	45.8	5	22	22.7	21	25	84.0	9	41	50	19	17	3	4	25	3	
HOU	HOU @ GSW	10/17/2017		W	48	122	47	97	48.5	15	41	36.6	13	19	68.4	10	33	43	28	13	9	5	16	1	
GSW	GSW vs. HOU	10/17/2017		L	48	121	43	80	53.8	16	30	53.3	19	21	90.5	6	35	41	34	17	5	9	25	-1	
BOS	BOS @ CLE	10/17/2017		L	48	99	36	88	40.9	8	32	25.0	19	25	76.0	9	37	46	24	12	11	4	24	-3	
