TEAM,MATCH UP,GAME DATE,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,OPP_TEAM,OPP_PTS,OPP_FGM,OPP_FGA,OPP_FG%,OPP_3PM,OPP_3PA,OPP_3P%,OPP_FTM,OPP_FTA,OPP_FT%,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_PF,Home/Away,Rest,temp,diff,WIN
PHI,PHI @ BKN,01/08/2017,48,105,37,94,39.4,8,27,29.6,23,27,85.2,6,40,46,19,13,11,5,17,10,BKN,95,36,78,46.2,10,27,37.0,13,17,76.5,4,36,40,21,22,6,8,23,0,2,2017-01-08,2.0,1
PHI,PHI vs. NYK,01/11/2017,48,98,37,95,38.9,7,28,25.0,17,21,81.0,18,29,47,27,14,7,1,12,1,NYK,97,42,86,48.8,4,22,18.2,9,10,90.0,8,32,40,20,15,7,8,22,1,3,2017-01-11,3.0,1
PHI,PHI vs. CHA,01/13/2017,48,102,36,76,47.4,14,38,36.8,16,20,80.0,10,28,38,26,23,12,9,27,9,CHA,93,28,85,32.9,6,23,26.1,31,32,96.9,16,25,41,11,19,12,2,19,1,2,2017-01-13,2.0,1
PHI,PHI @ WAS,01/14/2017,48,93,36,87,41.4,10,31,32.3,11,21,52.4,15,34,49,20,16,6,2,19,-16,WAS,109,44,91,48.4,8,17,47.1,13,18,72.2,12,38,50,18,11,9,2,18,0,1,2017-01-14,1.0,0
PHI,PHI @ MIL,01/16/2017,48,113,35,78,44.9,14,37,37.8,29,36,80.6,13,38,51,25,19,8,9,23,9,MIL,104,42,89,47.2,5,14,35.7,15,22,68.2,10,28,38,23,13,8,5,23,0,2,2017-01-16,2.0,1
PHI,PHI vs. TOR,01/18/2017,48,94,31,69,44.9,8,24,33.3,24,32,75.0,5,41,46,20,22,5,7,21,5,TOR,89,34,86,39.5,6,24,25.0,15,23,65.2,12,31,43,17,11,10,2,24,1,2,2017-01-18,2.0,1
PHI,PHI vs. POR,01/20/2017,48,93,36,92,39.1,12,29,41.4,9,16,56.3,13,40,53,25,19,6,8,21,1,POR,92,33,89,37.1,6,19,31.6,20,28,71.4,12,34,46,16,13,8,6,20,1,2,2017-01-20,2.0,1
PHI,PHI @ ATL,01/21/2017,48,93,33,78,42.3,12,29,41.4,15,18,83.3,7,32,39,27,22,8,6,19,-17,ATL,110,45,91,49.5,7,20,35.0,13,23,56.5,11,36,47,24,14,8,5,18,0,1,2017-01-21,1.0,0
PHI,PHI vs. LAC,01/24/2017,48,121,45,90,50.0,10,29,34.5,21,22,95.5,6,32,38,35,6,8,7,27,11,LAC,110,33,71,46.5,18,34,52.9,26,41,63.4,11,35,46,17,19,4,1,22,1,3,2017-01-24,3.0,1
PHI,PHI @ MIL,01/25/2017,48,114,40,75,53.3,12,26,46.2,22,25,88.0,9,34,43,32,24,9,4,21,5,MIL,109,42,91,46.2,7,28,25.0,18,23,78.3,15,22,37,26,19,11,4,22,0,1,2017-01-25,1.0,1
PHI,PHI vs. HOU,01/27/2017,48,118,42,78,53.8,10,25,40.0,24,32,75.0,3,26,29,29,22,14,6,25,-5,HOU,123,42,81,51.9,12,31,38.7,27,28,96.4,6,35,41,25,25,10,4,29,1,2,2017-01-27,2.0,0
PHI,PHI @ CHI,01/29/2017,48,108,44,99,44.4,10,28,35.7,10,14,71.4,11,32,43,26,13,8,8,22,-13,CHI,121,45,89,50.6,8,14,57.1,23,28,82.1,10,39,49,29,12,8,5,11,0,2,2017-01-29,2.0,0
PHI,PHI vs. SAC,01/30/2017,48,122,45,83,54.2,11,31,35.5,21,26,80.8,9,20,29,32,16,13,2,18,3,SAC,119,41,74,55.4,13,29,44.8,24,29,82.8,9,24,33,31,21,7,3,28,1,1,2017-01-30,1.0,1
PHI,PHI @ DAL,02/01/2017,48,95,35,77,45.5,6,22,27.3,19,26,73.1,5,34,39,21,13,5,2,21,-18,DAL,113,40,86,46.5,10,26,38.5,23,28,82.1,15,36,51,22,11,10,4,19,0,2,2017-02-01,2.0,0
PHI,PHI @ SAS,02/02/2017,48,86,30,88,34.1,9,25,36.0,17,23,73.9,12,34,46,21,22,10,5,23,-16,SAS,102,38,89,42.7,6,21,28.6,20,27,74.1,14,45,59,26,19,13,9,20,0,1,2017-02-02,1.0,0
PHI,PHI @ MIA,02/04/2017,48,102,35,84,41.7,6,23,26.1,26,31,83.9,6,27,33,20,15,10,1,21,-23,MIA,125,48,82,58.5,12,22,54.5,17,23,73.9,10,39,49,28,21,6,5,24,0,2,2017-02-04,2.0,0
PHI,PHI @ DET,02/06/2017,48,96,36,85,42.4,5,28,17.9,19,28,67.9,11,30,41,19,13,8,0,17,-17,DET,113,46,99,46.5,5,22,22.7,16,17,94.1,19,41,60,22,13,8,4,19,0,2,2017-02-06,2.0,0
PHI,PHI vs. SAS,02/08/2017,48,103,34,84,40.5,13,34,38.2,22,29,75.9,7,28,35,23,7,8,2,19,-8,SAS,111,39,74,52.7,11,22,50.0,22,25,88.0,6,42,48,24,15,2,6,22,1,2,2017-02-08,2.0,0
PHI,PHI @ ORL,02/09/2017,48,112,40,95,42.1,11,28,39.3,21,27,77.8,13,32,45,25,15,13,5,19,1,ORL,111,41,84,48.8,10,21,47.6,19,24,79.2,7,40,47,27,21,4,8,20,0,1,2017-02-09,1.0,1
PHI,PHI vs. MIA,02/11/2017,48,117,39,86,45.3,9,25,36.0,30,38,78.9,11,27,38,27,10,15,8,21,8,MIA,109,39,85,45.9,7,24,29.2,24,28,85.7,11,38,49,15,20,4,4,27,1,2,2017-02-11,2.0,1
PHI,PHI @ CHA,02/13/2017,48,105,41,86,47.7,12,33,36.4,11,17,64.7,9,42,51,24,19,9,5,21,6,CHA,99,34,78,43.6,11,31,35.5,20,26,76.9,3,30,33,19,15,11,5,17,0,2,2017-02-13,2.0,1
PHI,PHI @ BOS,02/15/2017,48,108,44,93,47.3,8,31,25.8,12,18,66.7,12,35,47,23,22,16,5,23,-8,BOS,116,38,80,47.5,13,28,46.4,27,36,75.0,6,33,39,21,24,13,4,18,0,2,2017-02-15,2.0,0
PHI,PHI vs. WAS,02/24/2017,48,120,43,87,49.4,10,29,34.5,24,30,80.0,8,40,48,28,17,9,7,26,8,WAS,112,38,90,42.2,5,24,20.8,31,40,77.5,12,31,43,19,17,8,6,25,1,9,2017-02-24,9.0,1
PHI,PHI @ NYK,02/25/2017,48,109,40,95,42.1,7,31,22.6,22,27,81.5,16,34,50,19,12,6,5,21,-1,NYK,110,43,91,47.3,6,21,28.6,18,23,78.3,10,34,44,21,12,6,7,22,0,1,2017-02-25,1.0,0
PHI,PHI vs. GSW,02/27/2017,48,108,37,82,45.1,10,34,29.4,24,27,88.9,12,30,42,24,23,11,3,25,-11,GSW,119,40,89,44.9,6,29,20.7,33,39,84.6,16,29,45,31,14,14,4,18,1,2,2017-02-27,2.0,0
PHI,PHI @ MIA,03/01/2017,48,98,37,85,43.5,6,17,35.3,18,22,81.8,10,30,40,16,19,7,4,22,-27,MIA,125,49,90,54.4,13,30,43.3,14,21,66.7,8,34,42,24,13,9,12,18,0,2,2017-03-01,2.0,0
PHI,PHI vs. NYK,03/03/2017,48,105,36,83,43.4,9,28,32.1,24,31,77.4,12,38,50,20,16,5,9,21,3,NYK,102,33,84,39.3,7,21,33.3,29,33,87.9,9,32,41,14,12,10,3,20,1,2,2017-03-03,2.0,1
PHI,PHI vs. DET,03/04/2017,48,106,43,88,48.9,14,34,41.2,6,7,85.7,6,30,36,30,20,5,2,18,-30,DET,136,54,95,56.8,10,23,43.5,18,21,85.7,10,34,44,26,8,11,10,9,1,1,2017-03-04,1.0,0
PHI,PHI vs. MIL,03/06/2017,48,98,39,89,43.8,8,30,26.7,12,19,63.2,14,28,42,30,14,5,3,20,-14,MIL,112,41,83,49.4,14,33,42.4,16,20,80.0,9,32,41,28,15,7,7,16,1,2,2017-03-06,2.0,0
PHI,PHI @ POR,03/09/2017,53,108,41,94,43.6,11,29,37.9,15,20,75.0,12,32,44,18,17,10,3,29,-6,POR,114,40,88,45.5,6,21,28.6,28,33,84.8,16,39,55,25,19,8,12,22,0,3,2017-03-09,3.0,0
PHI,PHI @ LAC,03/11/2017,48,100,40,84,47.6,10,30,33.3,10,14,71.4,7,34,41,28,16,11,1,23,-12,LAC,112,40,81,49.4,8,25,32.0,24,29,82.8,8,33,41,25,13,13,3,13,0,2,2017-03-11,2.0,0
PHI,PHI @ LAL,03/12/2017,48,118,41,79,51.9,10,24,41.7,26,32,81.3,4,30,34,28,16,8,4,24,2,LAL,116,44,88,50.0,4,20,20.0,24,28,85.7,7,33,40,24,15,10,10,21,0,1,2017-03-12,1.0,1
PHI,PHI @ GSW,03/14/2017,48,104,39,89,43.8,8,27,29.6,18,27,66.7,13,39,52,28,23,10,10,26,-2,GSW,106,32,88,36.4,14,32,43.8,28,35,80.0,13,30,43,24,18,12,11,24,0,2,2017-03-14,2.0,0
PHI,PHI vs. DAL,03/17/2017,48,116,42,80,52.5,12,29,41.4,20,23,87.0,9,46,55,32,16,8,6,21,42,DAL,74,30,87,34.5,5,23,21.7,9,17,52.9,5,29,34,21,13,6,4,20,1,3,2017-03-17,3.0,1
PHI,PHI vs. BOS,03/19/2017,48,105,41,88,46.6,12,33,36.4,11,15,73.3,8,35,43,29,16,9,7,23,6,BOS,99,34,84,40.5,6,29,20.7,25,29,86.2,8,33,41,27,18,8,5,15,1,2,2017-03-19,2.0,1
PHI,PHI @ ORL,03/20/2017,53,109,39,102,38.2,9,34,26.5,22,24,91.7,13,40,53,26,16,15,7,34,-3,ORL,112,35,94,37.2,4,23,17.4,38,46,82.6,14,41,55,19,18,10,4,22,0,1,2017-03-20,1.0,0
PHI,PHI @ OKC,03/22/2017,48,97,37,87,42.5,8,25,32.0,15,17,88.2,6,19,25,19,10,8,4,23,-25,OKC,122,48,88,54.5,4,16,25.0,22,30,73.3,18,36,54,26,16,7,8,17,0,2,2017-03-22,2.0,0
PHI,PHI @ CHI,03/24/2017,48,117,46,83,55.4,8,25,32.0,17,23,73.9,11,35,46,23,19,10,4,22,10,CHI,107,37,91,40.7,10,24,41.7,23,31,74.2,15,24,39,22,15,9,5,15,0,2,2017-03-24,2.0,1
PHI,PHI @ IND,03/26/2017,48,94,35,88,39.8,14,41,34.1,10,14,71.4,8,40,48,19,16,7,5,23,-13,IND,107,38,89,42.7,7,17,41.2,24,29,82.8,12,39,51,16,11,9,4,13,0,2,2017-03-26,2.0,0
PHI,PHI @ BKN,03/28/2017,48,106,39,91,42.9,10,33,30.3,18,21,85.7,12,41,53,21,16,7,9,23,5,BKN,101,38,94,40.4,9,32,28.1,16,24,66.7,13,37,50,22,13,11,5,19,0,2,2017-03-28,2.0,1
PHI,PHI vs. ATL,03/29/2017,48,92,36,87,41.4,11,39,28.2,9,11,81.8,13,27,40,30,15,7,3,19,-7,ATL,99,34,80,42.5,9,18,50.0,22,26,84.6,15,32,47,19,17,7,3,15,1,1,2017-03-29,1.0,0
PHI,PHI @ CLE,03/31/2017,48,105,40,82,48.8,11,33,33.3,14,19,73.7,7,35,42,26,18,7,2,21,-17,CLE,122,50,95,52.6,13,29,44.8,9,16,56.3,13,36,49,30,9,8,4,16,0,2,2017-03-31,2.0,0
PHI,PHI @ TOR,04/02/2017,48,105,36,80,45.0,11,36,30.6,22,25,88.0,13,24,37,25,21,8,5,20,-8,TOR,113,46,85,54.1,6,19,31.6,15,19,78.9,10,27,37,25,15,12,9,19,0,2,2017-04-02,2.0,0
PHI,PHI vs. BKN,04/04/2017,48,118,43,97,44.3,12,38,31.6,20,27,74.1,14,22,36,32,11,7,4,22,-23,BKN,141,48,75,64.0,16,31,51.6,29,33,87.9,1,35,36,36,18,9,5,18,1,2,2017-04-04,2.0,0
PHI,PHI vs. CHI,04/06/2017,48,90,33,91,36.3,7,33,21.2,17,22,77.3,10,40,50,19,13,10,3,19,-12,CHI,102,39,91,42.9,8,25,32.0,16,17,94.1,10,47,57,27,17,7,6,19,1,2,2017-04-06,2.0,0
PHI,PHI vs. MIL,04/08/2017,48,82,27,77,35.1,8,31,25.8,20,23,87.0,10,37,47,23,18,9,1,16,-8,MIL,90,35,79,44.3,6,27,22.2,14,20,70.0,6,37,43,18,15,10,4,21,1,2,2017-04-08,2.0,0
PHI,PHI vs. IND,04/10/2017,48,111,35,75,46.7,13,33,39.4,28,31,90.3,10,23,33,20,18,10,1,19,-9,IND,120,49,85,57.6,5,16,31.3,17,21,81.0,14,30,44,30,15,9,5,23,1,2,2017-04-10,2.0,0
PHI,PHI @ NYK,04/12/2017,48,113,46,93,49.5,7,23,30.4,14,20,70.0,16,22,38,21,13,10,4,25,-1,NYK,114,41,83,49.4,9,22,40.9,23,32,71.9,17,26,43,17,19,5,7,18,0,2,2017-04-12,2.0,0
PHX,PHX vs. SAC,10/26/2016,48,94,36,77,46.8,4,16,25.0,18,27,66.7,10,31,41,20,18,6,3,29,-19,SAC,113,44,86,51.2,6,21,28.6,19,26,73.1,10,31,41,24,14,5,5,20,1,0,2016-10-26,-168.0,0
PHX,PHX @ OKC,10/28/2016,53,110,42,94,44.7,5,28,17.9,21,32,65.6,7,37,44,15,15,11,3,29,-3,OKC,113,40,96,41.7,5,21,23.8,28,38,73.7,14,43,57,13,22,11,3,24,0,2,2016-10-28,2.0,0
PHX,PHX vs. GSW,10/30/2016,48,100,37,90,41.1,8,23,34.8,18,25,72.0,11,39,50,19,12,10,6,26,-6,GSW,106,35,83,42.2,8,29,27.6,28,33,84.8,7,36,43,27,16,6,5,23,1,2,2016-10-30,2.0,0
PHX,PHX @ LAC,10/31/2016,48,98,35,84,41.7,5,15,33.3,23,31,74.2,10,34,44,19,21,11,0,33,-18,LAC,116,40,80,50.0,6,16,37.5,30,38,78.9,5,39,44,21,16,8,4,23,0,1,2016-10-31,1.0,0
PHX,PHX vs. POR,11/02/2016,53,118,44,103,42.7,5,16,31.3,25,30,83.3,14,45,59,15,12,10,5,20,3,POR,115,42,101,41.6,12,33,36.4,19,21,90.5,10,43,53,25,15,8,8,23,1,2,2016-11-02,2.0,1
PHX,PHX @ NOP,11/04/2016,53,112,40,93,43.0,8,24,33.3,24,28,85.7,12,47,59,18,16,7,2,27,1,NOP,111,43,94,45.7,10,30,33.3,15,28,53.6,6,37,43,28,9,7,13,21,0,2,2016-11-04,2.0,1
PHX,PHX @ LAL,11/06/2016,48,108,40,91,44.0,6,20,30.0,22,28,78.6,11,29,40,20,18,8,2,30,-11,LAL,119,41,90,45.6,10,23,43.5,27,35,77.1,15,38,53,22,19,8,5,22,0,2,2016-11-06,2.0,0
PHX,PHX @ POR,11/08/2016,48,121,43,86,50.0,7,21,33.3,28,33,84.8,15,26,41,18,16,10,2,27,-3,POR,124,45,81,55.6,14,31,45.2,20,28,71.4,7,28,35,22,20,5,4,27,0,2,2016-11-08,2.0,0
PHX,PHX vs. DET,11/09/2016,48,107,38,84,45.2,8,22,36.4,23,30,76.7,10,39,49,20,18,7,6,20,7,DET,100,32,89,36.0,9,22,40.9,27,32,84.4,9,32,41,20,12,11,5,24,1,1,2016-11-09,1.0,1
PHX,PHX vs. BKN,11/12/2016,48,104,40,107,37.4,8,33,24.2,16,21,76.2,17,38,55,23,12,9,3,20,-18,BKN,122,40,84,47.6,16,37,43.2,26,30,86.7,6,49,55,22,17,6,10,19,1,3,2016-11-12,3.0,0
PHX,PHX @ GSW,11/13/2016,48,120,46,90,51.1,8,24,33.3,20,26,76.9,8,30,38,27,13,10,3,29,-13,GSW,133,45,87,51.7,16,33,48.5,27,31,87.1,8,35,43,32,16,8,7,20,0,1,2016-11-13,1.0,0
PHX,PHX @ DEN,11/16/2016,48,104,39,79,49.4,8,20,40.0,18,29,62.1,7,28,35,14,16,8,4,29,-16,DEN,120,45,93,48.4,8,17,47.1,22,24,91.7,14,35,49,23,14,8,4,24,0,3,2016-11-16,3.0,0
PHX,PHX @ IND,11/18/2016,48,116,46,97,47.4,9,26,34.6,15,18,83.3,18,28,46,21,12,14,7,28,20,IND,96,36,76,47.4,1,7,14.3,23,29,79.3,10,25,35,18,18,5,8,19,0,2,2016-11-18,2.0,1
PHX,PHX @ PHI,11/19/2016,48,105,39,92,42.4,6,21,28.6,21,34,61.8,12,32,44,18,15,11,7,19,-15,PHI,120,45,86,52.3,17,35,48.6,13,20,65.0,6,38,44,33,19,11,9,23,0,1,2016-11-19,1.0,0
PHX,PHX @ WAS,11/21/2016,48,101,39,91,42.9,11,27,40.7,12,15,80.0,13,39,52,22,21,3,7,24,-5,WAS,106,37,91,40.7,10,28,35.7,22,34,64.7,14,31,45,25,12,8,4,19,0,2,2016-11-21,2.0,0
PHX,PHX @ ORL,11/23/2016,48,92,33,73,45.2,9,22,40.9,17,22,77.3,6,38,44,15,17,6,7,20,5,ORL,87,33,91,36.3,7,25,28.0,14,23,60.9,11,33,44,17,11,9,8,19,0,2,2016-11-23,2.0,1
PHX,PHX vs. MIN,11/25/2016,48,85,32,79,40.5,6,26,23.1,15,21,71.4,12,36,48,17,26,11,6,26,-13,MIN,98,34,85,40.0,7,22,31.8,23,25,92.0,11,28,39,16,17,15,8,27,1,2,2016-11-25,2.0,0
PHX,PHX vs. DEN,11/27/2016,48,114,36,89,40.4,11,25,44.0,31,36,86.1,9,37,46,11,11,5,7,24,-6,DEN,120,39,89,43.8,13,29,44.8,29,32,90.6,10,39,49,21,12,5,1,25,1,2,2016-11-27,2.0,0
PHX,PHX vs. ATL,11/30/2016,48,109,40,89,44.9,10,21,47.6,19,25,76.0,13,28,41,15,17,11,4,17,2,ATL,107,45,89,50.6,9,25,36.0,8,10,80.0,7,33,40,20,22,9,6,22,1,3,2016-11-30,3.0,1
PHX,PHX @ GSW,12/03/2016,48,109,41,91,45.1,11,32,34.4,16,21,76.2,14,22,36,24,15,8,2,29,-29,GSW,138,49,78,62.8,14,21,66.7,26,34,76.5,6,32,38,37,17,9,5,19,0,3,2016-12-03,3.0,0
PHX,PHX @ UTA,12/06/2016,48,105,39,84,46.4,6,18,33.3,21,25,84.0,12,29,41,14,17,5,0,28,-7,UTA,112,36,73,49.3,12,27,44.4,28,32,87.5,6,29,35,23,16,7,7,23,0,3,2016-12-06,3.0,0
PHX,PHX vs. IND,12/07/2016,48,94,34,85,40.0,9,33,27.3,17,18,94.4,9,31,40,17,21,14,4,31,-15,IND,109,35,78,44.9,7,23,30.4,32,41,78.0,12,37,49,16,18,11,3,16,1,1,2016-12-07,1.0,0
PHX,PHX @ LAL,12/09/2016,48,119,45,95,47.4,13,30,43.3,16,21,76.2,9,35,44,26,8,8,8,24,4,LAL,115,40,87,46.0,9,26,34.6,26,34,76.5,10,39,49,18,16,4,2,21,0,2,2016-12-09,2.0,1
PHX,PHX vs. NOP,12/11/2016,53,119,44,96,45.8,14,41,34.1,17,26,65.4,14,43,57,21,16,6,3,27,-1,NOP,120,38,97,39.2,16,40,40.0,28,35,80.0,14,35,49,24,12,12,4,27,1,2,2016-12-11,2.0,0
PHX,PHX vs. NYK,12/13/2016,53,113,38,93,40.9,9,30,30.0,28,33,84.8,16,45,61,13,18,9,7,28,2,NYK,111,38,97,39.2,7,20,35.0,28,38,73.7,11,32,43,23,14,10,4,27,1,2,2016-12-13,2.0,1
PHX,PHX vs. SAS,12/15/2016,48,92,34,85,40.0,10,27,37.0,14,18,77.8,11,24,35,15,14,9,3,25,-15,SAS,107,39,74,52.7,5,16,31.3,24,26,92.3,9,41,50,19,20,6,2,20,1,2,2016-12-15,2.0,0
PHX,PHX @ OKC,12/17/2016,48,101,39,90,43.3,8,22,36.4,15,20,75.0,16,27,43,16,18,5,5,23,-13,OKC,114,41,81,50.6,7,16,43.8,25,34,73.5,10,32,42,28,14,12,4,21,0,2,2016-12-17,2.0,0
PHX,PHX @ MIN,12/19/2016,48,108,37,82,45.1,9,21,42.9,25,35,71.4,8,26,34,16,17,11,5,23,-7,MIN,115,42,86,48.8,7,19,36.8,24,25,96.0,11,30,41,26,19,8,7,25,0,2,2016-12-19,2.0,0
PHX,PHX vs. HOU,12/21/2016,48,111,44,93,47.3,9,25,36.0,14,20,70.0,14,30,44,20,9,7,6,23,-14,HOU,125,46,86,53.5,18,38,47.4,15,26,57.7,9,28,37,30,12,4,8,22,1,2,2016-12-21,2.0,0
PHX,PHX vs. PHI,12/23/2016,48,123,42,79,53.2,12,26,46.2,27,37,73.0,11,32,43,25,20,7,6,24,7,PHI,116,42,83,50.6,13,31,41.9,19,22,86.4,8,20,28,23,20,7,6,31,1,2,2016-12-23,2.0,1
PHX,PHX @ HOU,12/26/2016,48,115,43,101,42.6,7,30,23.3,22,27,81.5,16,37,53,17,19,14,6,25,-16,HOU,131,46,92,50.0,15,43,34.9,24,30,80.0,10,37,47,28,20,11,4,22,0,3,2016-12-26,3.0,0
PHX,PHX @ SAS,12/28/2016,48,98,36,74,48.6,7,16,43.8,19,24,79.2,7,26,33,20,22,11,4,25,-21,SAS,119,47,87,54.0,5,17,29.4,20,25,80.0,16,30,46,20,16,11,7,20,0,2,2016-12-28,2.0,0
PHX,PHX vs. TOR,12/29/2016,48,99,37,83,44.6,9,21,42.9,16,23,69.6,12,35,47,20,20,10,4,28,8,TOR,91,30,75,40.0,7,27,25.9,24,29,82.8,9,34,43,10,19,12,5,24,1,1,2016-12-29,1.0,1
PHX,PHX @ UTA,12/31/2016,48,86,36,87,41.4,7,17,41.2,7,10,70.0,9,32,41,9,11,6,2,21,-5,UTA,91,35,73,47.9,8,20,40.0,13,20,65.0,6,40,46,17,15,3,4,16,0,2,2016-12-31,2.0,0
PHX,PHX @ LAC,01/02/2017,48,98,39,102,38.2,2,15,13.3,18,22,81.8,19,29,48,22,12,11,4,29,-11,LAC,109,37,80,46.3,7,16,43.8,28,38,73.7,12,39,51,17,19,1,11,21,0,2,2017-01-02,2.0,0
PHX,PHX vs. MIA,01/03/2017,48,99,36,77,46.8,9,23,39.1,18,22,81.8,13,36,49,21,18,7,7,23,9,MIA,90,36,91,39.6,6,23,26.1,12,16,75.0,15,28,43,18,13,8,4,23,1,1,2017-01-03,1.0,1
PHX,PHX @ DAL,01/05/2017,48,102,38,85,44.7,7,17,41.2,19,22,86.4,18,35,53,15,16,4,3,21,7,DAL,95,36,79,45.6,9,29,31.0,14,17,82.4,7,24,31,18,11,6,7,20,0,2,2017-01-05,2.0,1
PHX,PHX vs. CLE,01/08/2017,48,116,46,87,52.9,9,27,33.3,15,19,78.9,13,23,36,23,14,12,7,19,-4,CLE,120,44,82,53.7,15,34,44.1,17,19,89.5,13,25,38,15,20,8,5,12,1,3,2017-01-08,3.0,0
PHX,PHX vs. DAL,01/12/2017,48,108,38,78,48.7,10,18,55.6,22,27,81.5,13,34,47,15,20,2,4,23,-5,DAL,113,43,89,48.3,15,34,44.1,12,17,70.6,8,24,32,29,10,11,7,20,1,4,2017-01-12,4.0,0
PHX,PHX vs. SAS,01/14/2017,48,108,39,85,45.9,8,21,38.1,22,24,91.7,15,30,45,18,15,10,0,30,3,SAS,105,36,71,50.7,9,20,45.0,24,34,70.6,6,27,33,15,16,8,1,18,1,2,2017-01-14,2.0,1
PHX,PHX vs. UTA,01/16/2017,48,101,40,81,49.4,5,22,22.7,16,17,94.1,6,33,39,13,10,4,5,21,-5,UTA,106,41,89,46.1,8,23,34.8,16,24,66.7,14,32,46,22,8,4,6,16,1,2,2017-01-16,2.0,0
PHX,PHX @ CLE,01/19/2017,48,103,37,85,43.5,4,19,21.1,25,31,80.6,15,31,46,23,16,10,4,22,-15,CLE,118,43,85,50.6,19,42,45.2,13,19,68.4,4,32,36,29,12,7,6,24,0,3,2017-01-19,3.0,0
PHX,PHX @ NYK,01/21/2017,48,107,37,85,43.5,9,24,37.5,24,27,88.9,14,30,44,15,13,9,4,18,2,NYK,105,40,89,44.9,11,21,52.4,14,16,87.5,15,31,46,20,13,6,3,20,0,2,2017-01-21,2.0,1
PHX,PHX @ TOR,01/22/2017,48,115,40,79,50.6,9,22,40.9,26,28,92.9,7,38,45,20,15,6,1,28,12,TOR,103,33,83,39.8,7,27,25.9,30,35,85.7,7,28,35,19,10,9,8,20,0,1,2017-01-22,1.0,1
PHX,PHX vs. MIN,01/24/2017,48,111,38,86,44.2,7,19,36.8,28,32,87.5,13,31,44,20,15,7,4,23,-1,MIN,112,44,84,52.4,6,17,35.3,18,24,75.0,10,32,42,24,15,8,4,21,1,2,2017-01-24,2.0,0
PHX,PHX @ DEN,01/26/2017,48,120,48,89,53.9,10,24,41.7,14,17,82.4,8,20,28,21,11,8,2,26,-7,DEN,127,44,86,51.2,9,23,39.1,30,35,85.7,19,27,46,29,15,5,6,15,0,2,2017-01-26,2.0,0
PHX,PHX vs. DEN,01/28/2017,48,112,41,91,45.1,6,21,28.6,24,32,75.0,11,32,43,20,11,9,3,36,-11,DEN,123,39,80,48.8,8,25,32.0,37,42,88.1,9,39,48,17,15,7,3,25,1,2,2017-01-28,2.0,0
PHX,PHX vs. MEM,01/30/2017,48,96,31,74,41.9,5,19,26.3,29,39,74.4,13,29,42,11,17,8,8,19,-19,MEM,115,39,80,48.8,16,28,57.1,21,24,87.5,10,34,44,25,18,13,2,27,1,2,2017-01-30,2.0,0
PHX,PHX vs. LAC,02/01/2017,48,114,39,96,40.6,7,20,35.0,29,35,82.9,17,27,44,21,12,5,3,27,-10,LAC,124,44,85,51.8,5,19,26.3,31,38,81.6,8,38,46,20,10,9,8,28,1,2,2017-02-01,2.0,0
PHX,PHX @ SAC,02/03/2017,48,105,32,77,41.6,12,29,41.4,29,35,82.9,6,33,39,11,12,7,3,21,2,SAC,103,38,85,44.7,10,27,37.0,17,22,77.3,6,37,43,23,13,5,4,25,0,2,2017-02-03,2.0,1
PHX,PHX vs. MIL,02/04/2017,48,112,38,91,41.8,11,28,39.3,25,30,83.3,14,26,40,22,17,9,3,28,-25,MIL,137,52,82,63.4,7,17,41.2,26,35,74.3,9,35,44,29,16,9,11,25,1,1,2017-02-04,1.0,0
PHX,PHX @ NOP,02/06/2017,48,106,40,93,43.0,5,27,18.5,21,25,84.0,9,40,49,26,16,7,10,23,-5,NOP,111,42,92,45.7,9,26,34.6,18,22,81.8,9,39,48,20,13,11,11,25,0,2,2017-02-06,2.0,0
PHX,PHX @ MEM,02/08/2017,48,91,29,87,33.3,5,23,21.7,28,34,82.4,18,28,46,13,16,12,5,27,-19,MEM,110,35,72,48.6,14,24,58.3,26,34,76.5,11,30,41,24,22,6,8,25,0,2,2017-02-08,2.0,0
PHX,PHX vs. CHI,02/10/2017,48,115,48,95,50.5,8,19,42.1,11,13,84.6,13,30,43,25,9,4,8,18,18,CHI,97,37,86,43.0,5,19,26.3,18,22,81.8,12,29,41,20,11,7,5,16,1,2,2017-02-10,2.0,1
PHX,PHX @ HOU,02/11/2017,48,102,37,94,39.4,8,22,36.4,20,26,76.9,12,30,42,20,19,8,4,28,-31,HOU,133,42,85,49.4,18,36,50.0,31,39,79.5,16,39,55,27,21,8,4,23,0,1,2017-02-11,1.0,0
PHX,PHX vs. NOP,02/13/2017,48,108,40,93,43.0,8,23,34.8,20,24,83.3,13,30,43,14,19,7,3,25,-2,NOP,110,37,78,47.4,8,28,28.6,28,35,80.0,5,32,37,19,16,8,5,23,1,2,2017-02-13,2.0,0
PHX,PHX vs. LAL,02/15/2017,48,137,49,88,55.7,10,24,41.7,29,34,85.3,12,47,59,32,15,7,10,20,36,LAL,101,35,93,37.6,9,26,34.6,22,28,78.6,7,29,36,16,12,9,3,27,1,2,2017-02-15,2.0,1
