,TEAM,GAME DATE,MIN,EFG%,FTA RATE,TOV,TOV%,OREB%,OPP_EFG%,OPP_FTA RATE,OPP_TOV,OPP_TOV%,OPP_OREB%,OPP,REST,OPP_REST,W/L,Home/Away,+/-
404,MIA,10/25/17,48,0.519,0.225,9.7,0.097,0.1,0.618,0.395,13.8,0.138,0.222,SAS,2,2,0,1,-17
405,MIA,10/28/17,48,0.475,0.203,19.2,0.192,0.167,0.457,0.321,12.8,0.128,0.244,BOS,3,2,0,1,-6
406,MIA,10/30/17,53,0.565,0.269,21.2,0.212,0.333,0.511,0.385,14.2,0.142,0.222,MIN,2,3,0,1,-3
407,MIA,11/1/17,48,0.482,0.229,11.1,0.111,0.06,0.444,0.213,11.7,0.117,0.135,CHI,2,4,1,1,6
408,MIA,11/3/17,48,0.565,0.143,23.8,0.238,0.222,0.506,0.313,17.9,0.179,0.283,DEN,2,2,0,0,-1
409,MIA,11/5/17,48,0.524,0.226,16.3,0.163,0.238,0.443,0.345,16.3,0.163,0.4,LAC,2,1,1,0,3
410,MIA,11/6/17,48,0.41,0.205,21.6,0.216,0.156,0.431,0.276,15.1,0.151,0.26,GSW,1,2,0,0,-17
411,MIA,11/8/17,48,0.605,0.432,14.9,0.149,0.282,0.523,0.341,10.4,0.104,0.125,PHX,2,2,1,0,11
412,MIA,11/10/17,48,0.455,0.234,21.2,0.212,0.163,0.372,0.297,18.4,0.184,0.089,UTA,2,3,1,0,10
413,MIA,11/12/17,48,0.506,0.178,9.1,0.091,0.14,0.563,0.23,13.3,0.133,0.256,DET,2,2,0,0,-9
414,MIA,11/15/17,48,0.494,0.244,18.6,0.186,0.293,0.468,0.397,13,0.13,0.268,WAS,3,2,0,1,-9
415,MIA,11/17/17,48,0.47,0.217,15.6,0.156,0.204,0.44,0.19,12.5,0.125,0.143,WAS,2,2,1,0,3
416,MIA,11/19/17,48,0.5,0.169,17.7,0.177,0.233,0.665,0.094,15,0.15,0.265,IND,2,2,0,1,-25
417,MIA,11/22/17,48,0.556,0.198,16.5,0.165,0.189,0.47,0.321,11,0.11,0.146,BOS,3,2,1,1,6
418,MIA,11/24/17,48,0.594,0.2,15.2,0.152,0.225,0.482,0.31,10.8,0.108,0.283,MIN,2,2,1,0,12
419,MIA,11/26/17,48,0.54,0.307,13.4,0.134,0.024,0.449,0.18,14.4,0.144,0.137,CHI,2,2,1,0,7
420,MIA,11/28/17,48,0.5,0.238,15,0.15,0.167,0.562,0.284,14,0.14,0.128,CLE,2,1,0,0,-11
421,MIA,11/29/17,48,0.44,0.238,15.2,0.152,0.17,0.637,0.356,20.7,0.207,0.267,NYK,1,2,0,0,-29
422,MIA,12/1/17,48,0.575,0.263,21.5,0.215,0.231,0.513,0.266,21.9,0.219,0.25,CHA,2,2,1,1,5
423,MIA,12/3/17,48,0.494,0.21,12.6,0.126,0.128,0.625,0.286,10.3,0.103,0.233,GSW,2,2,0,1,-28
424,MIA,12/6/17,48,0.667,0.167,21,0.21,0.2,0.603,0.161,11.7,0.117,0.303,SAS,3,2,0,0,-12
425,MIA,12/9/17,48,0.511,0.156,6.4,0.064,0.186,0.451,0.235,14.7,0.147,0.182,BKN,3,2,1,0,12
426,MIA,12/11/17,48,0.667,0.364,15.8,0.158,0.074,0.444,0.375,16.1,0.161,0.154,MEM,2,2,1,0,25
427,MIL,10/18/17,48,0.546,0.395,15.3,0.153,0.158,0.489,0.231,14.4,0.144,0.22,BOS,0,1,1,0,8
428,MIL,10/20/17,48,0.53,0.146,15.9,0.159,0.186,0.611,0.21,18.5,0.185,0.29,CLE,2,3,0,1,-19
429,MIL,10/21/17,48,0.569,0.375,14,0.14,0.194,0.488,0.432,16.1,0.161,0.317,POR,1,1,1,1,3
430,MIL,10/23/17,48,0.524,0.188,13,0.13,0.116,0.468,0.462,14.3,0.143,0.213,CHA,2,3,1,1,9
431,MIL,10/26/17,48,0.526,0.182,18.2,0.182,0.049,0.494,0.282,16.4,0.164,0.146,BOS,3,2,0,1,-7
432,MIL,10/29/17,48,0.623,0.259,14.1,0.141,0.152,0.552,0.338,15.8,0.158,0.073,ATL,3,2,1,0,11
433,MIL,10/31/17,48,0.474,0.286,15.4,0.154,0.098,0.568,0.259,16.5,0.165,0.25,OKC,2,3,0,1,-19
434,MIL,11/1/17,48,0.599,0.165,13.6,0.136,0.209,0.619,0.345,10.9,0.109,0.184,CHA,1,2,0,0,-5
435,MIL,11/3/17,48,0.53,0.108,14.9,0.149,0.179,0.526,0.359,14.4,0.144,0.194,DET,2,3,0,0,-9
436,MIL,11/7/17,48,0.645,0.193,16.3,0.163,0.229,0.555,0.463,13,0.13,0.3,CLE,4,2,0,0,-5
437,MIL,11/10/17,48,0.489,0.157,14.3,0.143,0.244,0.481,0.138,19.2,0.192,0.2,SAS,3,3,1,0,7
438,MIL,11/11/17,48,0.447,0.306,15.5,0.155,0.184,0.459,0.5,21.8,0.218,0.195,LAL,1,2,1,1,8
439,MIL,11/13/17,48,0.561,0.305,11.7,0.117,0.256,0.559,0.276,16.3,0.163,0.235,MEM,2,2,1,1,7
440,MIL,11/15/17,48,0.538,0.269,16.4,0.164,0.282,0.441,0.271,18.7,0.187,0.347,DET,2,3,1,1,4
441,MIL,11/18/17,48,0.419,0.419,14,0.14,0.16,0.601,0.241,18.3,0.183,0.189,DAL,3,1,0,0,-32
442,MIL,11/20/17,48,0.468,0.241,10.9,0.109,0.136,0.588,0.23,19.7,0.197,0.229,WAS,2,1,0,1,-11
443,MIL,11/22/17,53,0.474,0.32,13.3,0.133,0.255,0.435,0.355,25.3,0.253,0.431,PHX,2,3,1,0,6
444,MIL,11/25/17,48,0.584,0.299,17.7,0.177,0.242,0.679,0.235,10.6,0.106,0.135,UTA,3,3,0,0,-13
445,MIL,11/28/17,48,0.655,0.437,12.5,0.125,0.031,0.435,0.377,18.2,0.182,0.196,SAC,3,1,1,0,25
446,MIL,11/30/17,48,0.517,0.172,10.1,0.101,0.111,0.458,0.205,19.1,0.191,0.25,POR,2,3,1,0,12
447,MIL,12/2/17,48,0.536,0.609,16,0.16,0.25,0.552,0.273,17.5,0.175,0.182,SAC,2,1,1,1,5
448,MIL,12/4/17,48,0.506,0.308,10.5,0.105,0.075,0.615,0.244,16.1,0.161,0.242,BOS,2,2,0,0,-11
449,MIL,12/6/17,48,0.544,0.329,13.4,0.134,0.31,0.471,0.31,12.8,0.128,0.378,DET,2,2,1,1,4
450,MIL,12/8/17,48,0.506,0.43,10.3,0.103,0.179,0.533,0.347,12.7,0.127,0.108,DAL,2,2,1,1,7
451,MIL,12/9/17,48,0.586,0.321,11.5,0.115,0.235,0.487,0.487,16.1,0.161,0.214,UTA,1,2,1,1,17
452,MIN,10/18/17,48,0.482,0.271,13.4,0.134,0.224,0.506,0.213,11.4,0.114,0.279,SAS,0,0,0,0,-8
453,MIN,10/20/17,48,0.488,0.321,16.3,0.163,0.244,0.539,0.221,19.7,0.197,0.171,UTA,2,2,1,1,3
454,MIN,10/22/17,48,0.558,0.267,17.3,0.173,0.27,0.536,0.167,10.5,0.105,0.205,OKC,2,1,1,0,2
455,MIN,10/24/17,48,0.541,0.256,13.9,0.139,0.209,0.726,0.131,18.2,0.182,0.308,IND,2,3,0,1,-23
456,MIN,10/25/17,48,0.488,0.247,13.8,0.138,0.167,0.603,0.185,14.6,0.146,0.286,DET,1,2,0,0,-21
457,MIN,10/27/17,48,0.535,0.407,15.9,0.159,0.415,0.547,0.291,14,0.14,0.289,OKC,2,2,1,1,3
458,MIN,10/30/17,53,0.511,0.385,14.2,0.142,0.222,0.565,0.269,21.2,0.212,0.333,MIA,3,2,1,0,3
459,MIN,11/1/17,48,0.53,0.289,21,0.21,0.275,0.476,0.25,18.4,0.184,0.2,NOP,2,2,1,0,6
460,MIN,11/4/17,48,0.608,0.253,19.6,0.196,0.294,0.517,0.138,15,0.15,0.156,DAL,3,1,1,1,13
461,MIN,11/5/17,48,0.518,0.361,16,0.16,0.286,0.466,0.236,11.1,0.111,0.192,CHA,1,2,1,1,18
462,MIN,11/8/17,48,0.44,0.293,12.9,0.129,0.176,0.653,0.212,17.4,0.174,0.086,GSW,3,2,0,0,-24
463,MIN,11/11/17,48,0.427,0.365,10.6,0.106,0.328,0.593,0.279,16.7,0.167,0.2,PHX,3,1,0,0,-8
464,MIN,11/13/17,48,0.592,0.408,17.8,0.178,0.179,0.524,0.131,15.7,0.157,0.186,UTA,2,2,1,0,11
465,MIN,11/15/17,48,0.5,0.184,7.8,0.078,0.256,0.462,0.19,18.1,0.181,0.302,SAS,2,1,1,1,12
466,MIN,11/17/17,48,0.542,0.274,10.7,0.107,0.268,0.419,0.198,11.8,0.118,0.229,DAL,2,3,1,0,24
467,MIN,11/19/17,48,0.545,0.231,20.8,0.208,0.188,0.518,0.241,19,0.19,0.256,DET,2,2,0,1,-3
468,MIN,11/20/17,48,0.444,0.289,10.7,0.107,0.196,0.559,0.341,16.4,0.164,0.282,CHA,1,2,0,0,-16
469,MIN,11/22/17,48,0.506,0.517,7.6,0.076,0.213,0.571,0.242,13.8,0.138,0.179,ORL,2,2,1,1,6
470,MIN,11/24/17,48,0.482,0.31,10.8,0.108,0.283,0.594,0.2,15.2,0.152,0.225,MIA,2,2,0,1,-12
471,MIN,11/26/17,48,0.575,0.183,14.7,0.147,0.422,0.582,0.141,16.8,0.168,0.275,PHX,2,2,1,1,11
472,MIN,11/28/17,48,0.471,0.165,11.3,0.113,0.271,0.494,0.205,7.9,0.079,0.2,WAS,2,3,0,1,-3
473,MIN,11/29/17,48,0.636,0.235,18.5,0.185,0.333,0.548,0.131,17.4,0.174,0.19,NOP,1,4,1,0,18
474,MIN,12/1/17,48,0.592,0.276,17.7,0.177,0.171,0.57,0.278,20.1,0.201,0.394,OKC,2,2,0,0,-4
475,MIN,12/3/17,48,0.477,0.352,7.4,0.074,0.326,0.61,0.301,17.6,0.176,0.222,LAC,2,1,1,1,6
476,MIN,12/4/17,48,0.468,0.241,10.1,0.101,0.167,0.514,0.333,17.3,0.173,0.182,MEM,1,2,0,0,-3
477,MIN,12/6/17,48,0.591,0.256,15.3,0.153,0.235,0.495,0.152,9.2,0.092,0.309,LAC,2,3,1,0,6
478,MIN,12/10/17,48,0.549,0.319,19.8,0.198,0.25,0.525,0.111,12.2,0.122,0.143,DAL,4,2,1,1,5
479,NOP,10/18/17,48,0.424,0.367,20.1,0.201,0.348,0.473,0.304,11.8,0.118,0.3,MEM,0,0,0,0,-12
480,NOP,10/20/17,48,0.541,0.224,17.2,0.172,0.291,0.615,0.22,16.7,0.167,0.222,GSW,2,3,0,1,-8
481,NOP,10/22/17,48,0.627,0.253,17.3,0.173,0.171,0.539,0.222,15.9,0.159,0.2,LAL,2,2,1,0,7
482,NOP,10/24/17,48,0.454,0.421,16.5,0.165,0.082,0.432,0.375,18.4,0.184,0.321,POR,2,3,0,0,-10
483,NOP,10/26/17,48,0.564,0.267,14.8,0.148,0.256,0.512,0.309,13,0.13,0.119,SAC,2,3,1,0,8
484,NOP,10/28/17,48,0.584,0.168,10.7,0.107,0.238,0.538,0.295,17.8,0.178,0.119,CLE,2,3,1,1,22
485,NOP,10/30/17,48,0.5,0.212,19.2,0.192,0.196,0.6,0.212,16.4,0.164,0.15,ORL,2,1,0,1,-16
486,NOP,11/1/17,48,0.476,0.25,18.4,0.184,0.2,0.53,0.289,21,0.21,0.275,MIN,2,2,0,1,-6
487,NOP,11/3/17,48,0.444,0.292,13.3,0.133,0.191,0.438,0.25,14.5,0.145,0.17,DAL,2,2,1,0,5
488,NOP,11/4/17,53,0.454,0.253,14.1,0.141,0.106,0.409,0.121,17.7,0.177,0.254,CHI,1,1,1,0,6
489,NOP,11/7/17,48,0.586,0.253,13.2,0.132,0.268,0.522,0.194,10.9,0.109,0.256,IND,3,2,1,0,5
490,NOP,11/9/17,48,0.616,0.305,13.6,0.136,0.095,0.541,0.235,10.9,0.109,0.227,TOR,2,2,0,0,-4
491,NOP,11/11/17,48,0.575,0.3,21.8,0.218,0.216,0.465,0.314,11.8,0.118,0.157,LAC,2,1,1,1,8
492,NOP,11/13/17,48,0.633,0.227,20.1,0.201,0.212,0.557,0.103,16.5,0.165,0.244,ATL,2,2,1,1,1
493,NOP,11/15/17,48,0.56,0.154,13.8,0.138,0.244,0.697,0.263,21,0.21,0.214,TOR,2,1,0,1,-9
494,NOP,11/17/17,48,0.593,0.11,12.9,0.129,0.186,0.73,0.236,15,0.15,0.382,DEN,2,4,0,0,-32
495,NOP,11/20/17,48,0.556,0.4,17.9,0.179,0.184,0.489,0.292,13.3,0.133,0.176,OKC,3,3,1,1,7
496,NOP,11/22/17,48,0.525,0.296,15.9,0.159,0.184,0.432,0.17,15.6,0.156,0.174,SAS,2,2,1,1,17
497,NOP,11/24/17,48,0.544,0.242,15.4,0.154,0.283,0.404,0.191,16.4,0.164,0.294,PHX,2,2,1,0,24
498,NOP,11/25/17,48,0.47,0.274,16.6,0.166,0.214,0.468,0.287,9.5,0.095,0.234,GSW,1,1,0,0,-15
499,NOP,11/29/17,48,0.548,0.131,17.4,0.174,0.19,0.636,0.235,18.5,0.185,0.333,MIN,4,1,0,1,-18
500,NOP,12/1/17,48,0.569,0.172,10.2,0.102,0.136,0.565,0.294,9.3,0.093,0.182,UTA,2,1,0,0,-6
501,NOP,12/2/17,48,0.61,0.291,11.4,0.114,0.103,0.5,0.105,4.7,0.047,0.17,POR,1,2,1,0,7
502,NOP,12/4/17,48,0.582,0.165,19.5,0.195,0.239,0.609,0.31,15.3,0.153,0.122,GSW,2,1,0,1,-10
503,NOP,12/6/17,48,0.605,0.337,12.9,0.129,0.268,0.521,0.234,8.8,0.088,0.208,DEN,2,2,1,1,9
504,NOP,12/8/17,53,0.517,0.213,15.8,0.158,0.167,0.552,0.144,17.8,0.178,0.282,SAC,2,2,0,1,-7
505,NOP,12/10/17,48,0.669,0.4,14.4,0.144,0.167,0.505,0.313,16.3,0.163,0.44,PHI,2,1,1,1,7
506,NOP,12/11/17,48,0.682,0.153,17.5,0.175,0.158,0.642,0.284,8.7,0.087,0.103,HOU,1,2,0,0,-7
507,NYK,10/19/17,48,0.449,0.253,25.3,0.253,0.282,0.494,0.244,18.7,0.187,0.302,OKC,0,0,0,0,-21
508,NYK,10/21/17,48,0.506,0.383,14.5,0.145,0.3,0.533,0.165,13.6,0.136,0.357,DET,2,1,0,1,-4
509,NYK,10/24/17,48,0.429,0.294,14.1,0.141,0.234,0.587,0.36,14.6,0.146,0.135,BOS,3,4,0,0,-21
510,NYK,10/27/17,48,0.495,0.173,12.2,0.122,0.388,0.473,0.28,16.8,0.168,0.122,BKN,3,2,1,1,21
511,NYK,10/29/17,48,0.545,0.236,13.8,0.138,0.244,0.444,0.333,14.9,0.149,0.149,CLE,2,1,1,0,19
512,NYK,10/30/17,48,0.579,0.28,22.1,0.221,0.324,0.518,0.365,13.2,0.132,0.255,DEN,1,1,1,1,6
513,NYK,11/1/17,48,0.478,0.144,17.5,0.175,0.14,0.585,0.239,14.5,0.145,0.2,HOU,2,2,0,1,-22
514,NYK,11/3/17,48,0.563,0.287,12.7,0.127,0.25,0.397,0.381,9.7,0.097,0.333,PHX,2,2,1,1,13
515,NYK,11/5/17,48,0.534,0.216,12.5,0.125,0.286,0.544,0.215,12.7,0.127,0.105,IND,2,2,1,1,7
516,NYK,11/7/17,48,0.68,0.28,17,0.17,0.207,0.544,0.187,13.8,0.138,0.37,CHA,2,2,1,1,5
517,NYK,11/8/17,48,0.556,0.163,23.8,0.238,0.343,0.619,0.275,13.4,0.134,0.167,ORL,1,3,0,0,-13
518,NYK,11/11/17,48,0.589,0.167,11,0.11,0.205,0.419,0.375,13.7,0.137,0.256,SAC,3,2,1,1,27
519,NYK,11/13/17,48,0.477,0.25,16.7,0.167,0.277,0.489,0.25,20.1,0.201,0.28,CLE,2,2,0,1,-3
520,NYK,11/15/17,48,0.525,0.309,12.1,0.121,0.3,0.538,0.215,15.3,0.153,0.214,UTA,2,2,1,1,5
521,NYK,11/17/17,48,0.379,0.187,10.6,0.106,0.275,0.622,0.141,13.1,0.131,0.094,TOR,2,2,0,0,-23
522,NYK,11/20/17,48,0.512,0.309,22,0.22,0.35,0.438,0.263,21.7,0.217,0.213,LAC,3,2,1,1,22
523,NYK,11/22/17,48,0.505,0.183,12.1,0.121,0.302,0.506,0.207,15.3,0.153,0.261,TOR,2,3,1,1,8
524,NYK,11/24/17,48,0.59,0.179,20.2,0.202,0.156,0.54,0.121,9.9,0.099,0.283,ATL,2,2,0,0,-12
525,NYK,11/25/17,48,0.518,0.224,17.1,0.171,0.154,0.532,0.234,7.8,0.078,0.209,HOU,1,3,0,0,-15
526,NYK,11/27/17,48,0.426,0.25,13.4,0.134,0.259,0.488,0.313,11.8,0.118,0.119,POR,2,2,0,1,-12
527,NYK,11/29/17,48,0.637,0.356,20.7,0.207,0.267,0.44,0.238,15.2,0.152,0.17,MIA,2,1,1,1,29
528,NYK,12/3/17,48,0.489,0.108,13.8,0.138,0.227,0.488,0.354,12.2,0.122,0.186,ORL,4,2,0,1,-5
529,NYK,12/4/17,48,0.473,0.176,17.8,0.178,0.288,0.599,0.174,15.7,0.157,0.2,IND,1,3,0,0,-18
530,NYK,12/6/17,48,0.59,0.403,20.7,0.207,0.303,0.5,0.314,16.5,0.165,0.111,MEM,2,2,1,1,11
531,NYK,12/9/17,48,0.511,0.099,14.7,0.147,0.2,0.555,0.28,15.1,0.151,0.2,CHI,3,1,0,0,-2
532,NYK,12/10/17,48,0.519,0.425,11.9,0.119,0.171,0.539,0.39,16.8,0.168,0.182,ATL,1,1,1,1,4
533,NYK,12/12/17,53,0.52,0.109,13.4,0.134,0.319,0.475,0.147,15.3,0.153,0.37,LAL,2,3,1,1,4
534,OKC,10/19/17,48,0.494,0.244,18.7,0.187,0.302,0.449,0.253,25.3,0.253,0.282,NYK,0,0,1,1,21
535,OKC,10/21/17,48,0.481,0.244,17.8,0.178,0.19,0.552,0.182,20,0.2,0.189,UTA,2,1,0,0,-9
536,OKC,10/22/17,48,0.536,0.167,10.5,0.105,0.205,0.558,0.267,17.3,0.173,0.27,MIN,1,2,0,1,-2
537,OKC,10/25/17,48,0.539,0.292,19.1,0.191,0.372,0.398,0.422,18.4,0.184,0.298,IND,3,1,1,1,18
538,OKC,10/27/17,48,0.547,0.291,14,0.14,0.289,0.535,0.407,15.9,0.159,0.415,MIN,2,2,0,0,-3
539,OKC,10/28/17,48,0.517,0.159,12.6,0.126,0.239,0.346,0.256,21.1,0.211,0.226,CHI,1,2,1,0,32
540,OKC,10/31/17,48,0.568,0.259,16.5,0.165,0.25,0.474,0.286,15.4,0.154,0.098,MIL,3,2,1,0,19
541,OKC,11/3/17,48,0.477,0.161,12.7,0.127,0.224,0.506,0.286,11.6,0.116,0.229,BOS,3,2,0,1,-7
542,OKC,11/5/17,48,0.511,0.169,12.7,0.127,0.14,0.547,0.378,22.5,0.225,0.212,POR,2,3,0,0,-4
543,OKC,11/7/17,48,0.395,0.267,16.3,0.163,0.176,0.525,0.152,22.5,0.225,0.125,SAC,2,3,0,0,-8
544,OKC,11/9/17,48,0.483,0.156,18.7,0.187,0.367,0.518,0.268,19.7,0.197,0.35,DEN,2,2,0,0,-8
545,OKC,11/10/17,48,0.583,0.513,12.4,0.124,0.268,0.536,0.357,19,0.19,0.356,LAC,1,3,1,1,9
546,OKC,11/12/17,48,0.604,0.458,16.9,0.169,0.091,0.489,0.207,19.2,0.192,0.244,DAL,2,1,1,1,13
547,OKC,11/15/17,48,0.417,0.514,15.3,0.153,0.256,0.42,0.267,17.9,0.179,0.14,CHI,3,4,1,1,13
548,OKC,11/17/17,48,0.489,0.236,9.6,0.096,0.289,0.532,0.364,14.4,0.144,0.3,SAS,2,2,0,0,-3
549,OKC,11/20/17,48,0.489,0.292,13.3,0.133,0.176,0.556,0.4,17.9,0.179,0.184,NOP,3,3,0,0,-7
550,OKC,11/22/17,48,0.5,0.289,16.1,0.161,0.289,0.475,0.225,21.4,0.214,0.159,GSW,2,3,1,1,17
551,OKC,11/24/17,48,0.469,0.082,14.5,0.145,0.271,0.548,0.107,20.8,0.208,0.2,DET,2,4,0,1,-1
552,OKC,11/25/17,48,0.444,0.163,17.9,0.179,0.186,0.593,0.147,19.1,0.191,0.205,DAL,1,3,0,0,-16
553,OKC,11/29/17,48,0.458,0.313,12.8,0.128,0.375,0.678,0.342,14.1,0.141,0.069,ORL,4,2,0,0,-13
554,OKC,12/1/17,48,0.57,0.278,20.1,0.201,0.394,0.592,0.276,17.7,0.177,0.171,MIN,2,2,1,1,4
555,OKC,12/3/17,48,0.46,0.241,19.8,0.198,0.326,0.461,0.303,17.9,0.179,0.2,SAS,2,2,1,1,3
556,OKC,12/5/17,48,0.506,0.321,19.1,0.191,0.316,0.5,0.266,18.5,0.185,0.209,UTA,2,1,1,1,6
557,OKC,12/7/17,48,0.423,0.235,11.6,0.116,0.288,0.506,0.375,15.7,0.157,0.159,BKN,2,3,0,0,-5
558,OKC,12/9/17,53,0.457,0.337,10,0.1,0.314,0.517,0.193,15.4,0.154,0.302,MEM,2,1,1,0,1
559,OKC,12/11/17,48,0.465,0.294,15,0.15,0.256,0.611,0.296,15.4,0.154,0.243,CHA,2,2,0,1,-13
560,ORL,10/18/17,48,0.522,0.322,14.1,0.141,0.25,0.471,0.167,11.7,0.117,0.216,MIA,0,0,1,1,7
561,ORL,10/20/17,48,0.607,0.169,20.3,0.203,0.214,0.549,0.38,16.3,0.163,0.326,BKN,2,2,0,0,-5
562,ORL,10/21/17,48,0.539,0.222,12.1,0.121,0.267,0.424,0.314,15.6,0.156,0.224,CLE,1,1,1,0,21
563,ORL,10/24/17,48,0.542,0.482,10.4,0.104,0.146,0.474,0.354,14.2,0.142,0.269,BKN,3,2,1,1,4
564,ORL,10/27/17,48,0.637,0.167,18.4,0.184,0.158,0.36,0.303,17.7,0.177,0.304,SAS,3,2,1,1,27
565,ORL,10/29/17,48,0.479,0.268,10,0.1,0.161,0.577,0.175,15.5,0.155,0.286,CHA,2,2,0,0,-7
566,ORL,10/30/17,48,0.6,0.212,16.4,0.164,0.15,0.5,0.212,19.2,0.192,0.196,NOP,1,2,1,0,16
567,ORL,11/1/17,48,0.593,0.187,24.2,0.242,0.188,0.537,0.195,15.1,0.151,0.135,MEM,2,2,1,0,2
568,ORL,11/3/17,48,0.465,0.058,16.5,0.165,0.152,0.553,0.141,17.3,0.173,0.225,CHI,2,2,0,1,-22
569,ORL,11/5/17,48,0.396,0.198,12.8,0.128,0.182,0.5,0.225,13.6,0.136,0.205,BOS,2,2,0,1,-16
570,ORL,11/8/17,48,0.619,0.275,13.4,0.134,0.167,0.556,0.163,23.8,0.238,0.343,NYK,3,1,1,1,13
571,ORL,11/10/17,48,0.604,0.524,16.1,0.161,0.2,0.495,0.266,13.9,0.139,0.245,PHX,2,2,1,0,16
572,ORL,11/11/17,48,0.534,0.23,12,0.12,0.178,0.598,0.31,13.1,0.131,0.317,DEN,1,2,0,0,-18
573,ORL,11/13/17,48,0.477,0.205,10.7,0.107,0.095,0.545,0.182,16.2,0.162,0.279,GSW,2,2,0,0,-10
574,ORL,11/15/17,48,0.538,0.114,16.5,0.165,0.184,0.517,0.149,13.6,0.136,0.227,POR,2,2,0,0,-5
575,ORL,11/18/17,48,0.432,0.284,16.6,0.166,0.216,0.551,0.184,10.7,0.107,0.286,UTA,3,1,0,1,-40
576,ORL,11/20/17,48,0.494,0.274,20.9,0.209,0.216,0.461,0.326,12.2,0.122,0.17,IND,2,1,0,1,-8
577,ORL,11/22/17,48,0.571,0.242,13.8,0.138,0.179,0.506,0.517,7.6,0.076,0.213,MIN,2,2,0,0,-6
578,ORL,11/24/17,48,0.479,0.2,12.1,0.121,0.327,0.555,0.275,9.2,0.092,0.271,BOS,2,2,0,0,-15
579,ORL,11/25/17,48,0.523,0.36,9.7,0.097,0.143,0.589,0.211,10.6,0.106,0.244,PHI,1,3,0,0,-19
580,ORL,11/27/17,48,0.522,0.174,14.4,0.144,0.222,0.627,0.329,16.3,0.163,0.242,IND,2,2,0,0,-12
581,ORL,11/29/17,48,0.678,0.342,14.1,0.141,0.069,0.458,0.313,12.8,0.128,0.375,OKC,2,4,1,1,13
582,ORL,12/1/17,48,0.516,0.188,14.2,0.142,0.271,0.693,0.125,18.1,0.181,0.241,GSW,2,2,0,1,-21
583,ORL,12/3/17,48,0.488,0.354,12.2,0.122,0.186,0.489,0.108,13.8,0.138,0.227,NYK,2,4,1,0,5
584,ORL,12/4/17,48,0.5,0.171,19.4,0.194,0.109,0.423,0.476,14.2,0.142,0.239,CHA,1,3,0,0,-10
585,ORL,12/6/17,53,0.5,0.184,15.5,0.155,0.255,0.489,0.215,17.3,0.173,0.22,ATL,2,2,1,1,4
586,ORL,12/8/17,48,0.428,0.277,15.4,0.154,0.224,0.529,0.188,13.1,0.131,0.162,DEN,2,2,0,1,-14
587,ORL,12/9/17,48,0.56,0.087,12.3,0.123,0.244,0.619,0.313,12.8,0.128,0.237,ATL,1,3,0,0,-7
588,PHI,10/18/17,48,0.543,0.204,15.8,0.158,0.234,0.464,0.392,9.3,0.093,0.302,WAS,0,0,0,0,-5
589,PHI,10/20/17,48,0.435,0.174,16.7,0.167,0.255,0.476,0.381,18.4,0.184,0.298,BOS,2,2,0,1,-10
590,PHI,10/21/17,48,0.439,0.439,18.2,0.182,0.157,0.545,0.416,11.8,0.118,0.195,TOR,1,2,0,0,-34
591,PHI,10/23/17,48,0.527,0.32,21.3,0.213,0.211,0.424,0.224,14.2,0.142,0.18,DET,2,2,1,0,11
592,PHI,10/25/17,48,0.505,0.103,15.2,0.152,0.267,0.56,0.32,19.5,0.195,0.184,HOU,2,2,0,1,-1
593,PHI,10/28/17,48,0.586,0.161,14.6,0.146,0.268,0.642,0.257,18.5,0.185,0.088,DAL,3,2,1,0,2
594,PHI,10/30/17,48,0.613,0.3,20.1,0.201,0.219,0.476,0.458,14.3,0.143,0.196,HOU,2,2,1,0,8
595,PHI,11/1/17,48,0.53,0.253,15.2,0.152,0.288,0.479,0.287,16.8,0.168,0.24,ATL,2,3,1,1,10
596,PHI,11/3/17,48,0.598,0.152,18.8,0.188,0.273,0.505,0.196,11,0.11,0.174,IND,2,2,1,1,11
597,PHI,11/7/17,48,0.494,0.37,20.3,0.203,0.205,0.348,0.354,10.7,0.107,0.226,UTA,4,2,1,0,7
598,PHI,11/9/17,48,0.511,0.31,16.5,0.165,0.26,0.495,0.301,8.5,0.085,0.157,SAC,2,2,0,0,-1
599,PHI,11/11/17,48,0.532,0.213,18.2,0.182,0.271,0.671,0.317,20.5,0.205,0.138,GSW,2,3,0,0,-21
600,PHI,11/13/17,48,0.539,0.455,19.5,0.195,0.286,0.512,0.39,14.7,0.147,0.18,LAC,2,2,1,0,4
601,PHI,11/15/17,48,0.529,0.349,14.9,0.149,0.186,0.399,0.248,8.3,0.083,0.333,LAL,2,2,1,0,6
602,PHI,11/18/17,48,0.536,0.165,10.6,0.106,0.229,0.588,0.22,12.8,0.128,0.275,GSW,3,2,0,1,-8
603,PHI,11/20/17,48,0.541,0.259,18.9,0.189,0.25,0.406,0.224,13.9,0.139,0.132,UTA,2,2,1,1,21
604,PHI,11/22/17,48,0.494,0.189,17.2,0.172,0.229,0.376,0.27,16.1,0.161,0.193,POR,2,2,1,1,20
605,PHI,11/25/17,48,0.589,0.211,10.6,0.106,0.244,0.523,0.36,9.7,0.097,0.143,ORL,3,1,1,1,19
606,PHI,11/27/17,48,0.391,0.208,14.5,0.145,0.386,0.564,0.233,12.5,0.125,0.262,CLE,2,3,0,1,-22
607,PHI,11/29/17,48,0.475,0.79,16.2,0.162,0.429,0.455,0.416,10.1,0.101,0.14,WAS,2,1,1,1,5
